idx,y_pred,y_true,residual
289,5.483382,4.913814,0.569568
290,6.365699,6.207581,0.158118
291,6.678782,6.225309,0.453472
292,6.123706,6.491362,-0.367655
293,5.788583,6.209515,-0.420932
294,6.402154,6.230449,0.171705
295,6.278838,6.361728,-0.082890
296,6.218081,5.089905,1.128175
297,6.487207,6.426511,0.060695
298,5.819983,6.095030,-0.275047
300,6.439289,6.456366,-0.017077
301,5.445669,5.802774,-0.357105
302,5.828212,6.397940,-0.569728
303,5.936643,5.603642,0.333001
304,6.087522,6.206826,-0.119304
305,5.780961,6.342423,-0.561461
306,5.225188,6.301030,-1.075842
307,5.778175,6.505150,-0.726975
308,6.233971,6.176091,0.057880
309,7.108010,7.100371,0.007639
310,5.618311,5.836197,-0.217886
312,6.933077,6.477121,0.455955
313,5.683927,6.133644,-0.449717
315,5.703456,5.880814,-0.177358
316,5.474872,6.477121,-1.002250
317,5.487882,4.602060,0.885822
320,5.701796,6.505150,-0.803354
322,5.578185,5.178977,0.399208
323,5.645942,5.365488,0.280454
324,5.459950,6.158393,-0.698443
326,5.662454,4.453624,1.208830
327,6.468702,6.086360,0.382342
328,6.049209,6.086360,-0.037150
329,6.018483,6.319314,-0.300831
330,6.407681,6.477121,-0.069440
331,6.113030,6.374198,-0.261168
332,5.895615,6.397940,-0.502325
333,5.574462,5.187521,0.386942
334,6.392790,5.528917,0.863874
335,6.055011,6.568202,-0.513190
337,5.196897,6.079181,-0.882285
338,5.683109,4.814913,0.868196
339,5.841503,5.081707,0.759795
340,5.546284,6.384712,-0.838428
341,5.965133,6.342423,-0.377290
342,6.292390,5.671173,0.621217
343,5.695952,6.278754,-0.582801
344,5.487388,6.284656,-0.797268
345,5.536390,6.356026,-0.819636
346,5.911878,5.671173,0.240705
347,6.119634,6.477121,-0.357487
348,4.984610,5.000000,-0.015390
350,5.457023,5.397940,0.059083
351,5.989364,6.139879,-0.150515
352,6.204564,6.273487,-0.068923
353,6.411807,6.320624,0.091183
354,5.704936,6.602060,-0.897124
355,6.299738,6.337459,-0.037721
356,6.177245,6.301030,-0.123785
357,6.110720,6.397940,-0.287220
358,6.209801,6.454845,-0.245044
359,6.798128,8.146128,-1.348000
360,5.692898,4.582063,1.110835
361,6.234517,6.272306,-0.037789
363,6.096837,5.717171,0.379666
365,5.189286,6.396199,-1.206913
366,6.335319,5.550228,0.785090
367,5.580793,5.575072,0.005720
369,5.837325,4.860338,0.976987
370,6.815200,6.489958,0.325241
371,6.128485,6.397940,-0.269455
372,5.784454,6.356026,-0.571572
373,5.383833,4.705864,0.677969
374,5.530079,4.833147,0.696932
375,5.954940,6.182671,-0.227732
377,5.735243,6.408240,-0.672997
378,6.386476,6.591065,-0.204588
379,6.352708,5.876218,0.476491
380,6.129488,6.104146,0.025343
381,5.081919,4.630123,0.451797
382,6.083591,6.591065,-0.507474
383,6.408853,5.978181,0.430673
384,6.205578,6.322219,-0.116641
385,6.281776,6.100026,0.181750
386,6.378135,5.675778,0.702356
387,6.350629,6.000000,0.350629
388,5.909181,6.431364,-0.522183
389,6.464297,6.152594,0.311703
390,6.474407,6.732394,-0.257987
391,5.837601,4.491362,1.346240
392,5.153107,4.779019,0.374088
394,4.931694,4.850033,0.081660
395,6.226399,6.278754,-0.052355
396,6.294424,6.462398,-0.167974
397,6.016178,6.399154,-0.382977
398,6.165252,6.397940,-0.232688
399,5.839250,5.880814,-0.041564
400,5.892095,5.892095,0.000000
401,6.272328,5.716003,0.556324
402,6.258376,6.696837,-0.438461
403,5.287257,5.530481,-0.243224
404,5.840315,6.465829,-0.625514
405,6.154990,6.591065,-0.436075
406,6.363578,6.919078,-0.555500
407,5.833395,6.301030,-0.467635
408,6.100796,6.380211,-0.279415
410,6.353438,6.301030,0.052408
411,5.701831,6.073106,-0.371275
412,5.364902,6.255273,-0.890370
413,6.295452,6.322219,-0.026768
414,5.878445,5.866287,0.012157
415,6.076568,6.318063,-0.241495
416,6.076550,6.368101,-0.291551
417,5.842660,6.378398,-0.535738
418,5.278219,6.326131,-1.047912
419,5.521113,4.354108,1.167005
420,5.703730,6.396722,-0.692992
421,5.567854,5.619093,-0.051239
422,4.931182,3.698970,1.232212
423,5.795828,5.766785,0.029043
425,5.723504,5.643453,0.080051
426,5.725618,6.453318,-0.727700
427,5.344500,4.764176,0.580324
428,5.643203,6.227115,-0.583912
429,5.480823,6.039255,-0.558433
430,5.744213,6.079181,-0.334968
431,6.168756,6.387212,-0.218456
432,6.209955,5.575072,0.634883
433,6.571263,6.539076,0.032187
434,5.407033,6.008600,-0.601567
435,5.910676,6.113943,-0.203267
436,6.178550,6.222456,-0.043907
437,5.908978,5.276462,0.632516
438,6.176368,6.301030,-0.124662
439,6.084627,5.275104,0.809523
441,6.905464,6.849419,0.056045
443,6.498397,7.505150,-1.006753
444,6.662003,6.517724,0.144279
445,6.250800,6.634981,-0.384181
446,6.606348,6.645275,-0.038926
447,5.392984,6.270679,-0.877695
448,6.619201,6.024896,0.594305
449,6.310921,7.385606,-1.074686
450,6.755788,6.284453,0.471334
451,6.634066,6.501059,0.133007
452,6.444981,6.501059,-0.056078
453,6.606221,6.716003,-0.109783
454,6.540331,6.397940,0.142391
455,6.609684,6.271656,0.338029
456,6.052936,6.269513,-0.216577
457,6.390996,6.322219,0.068776
458,6.405719,5.337459,1.068260
459,6.466096,6.755875,-0.289779
460,6.466078,6.596047,-0.129969
461,6.318551,6.372912,-0.054361
462,6.299682,4.484300,1.815382
463,6.196974,6.227887,-0.030913
464,5.902697,6.477121,-0.574425
465,5.718964,6.079181,-0.360217
466,6.222607,6.397940,-0.175333
468,6.119429,6.278754,-0.159325
469,6.220890,6.380211,-0.159321
470,6.305893,5.444669,0.861224
471,6.397978,6.436957,-0.038980
472,6.401086,6.063146,0.337940
473,6.414284,6.442480,-0.028196
474,6.583446,6.645324,-0.061878
475,6.311149,5.373500,0.937649
476,5.953529,6.477121,-0.523592
477,5.521153,5.283301,0.237852
478,5.236582,6.176091,-0.939509
479,6.075970,6.579784,-0.503814
480,5.864112,5.845098,0.019014
481,5.328803,5.627980,-0.299177
482,6.010655,6.146128,-0.135473
483,5.564829,6.528737,-0.963908
484,6.056434,6.322219,-0.265785
485,6.488007,6.184691,0.303316
486,6.379018,6.602060,-0.223042
487,5.961256,5.900312,0.060944
488,5.606195,6.108227,-0.502032
489,5.912853,6.385606,-0.472754
490,5.836311,6.585461,-0.749150
491,5.803855,6.271842,-0.467987
492,6.252579,6.401573,-0.148993
493,4.831416,3.724276,1.107140
494,5.126308,6.176091,-1.049783
495,4.412588,6.176091,-1.763503
496,6.473691,6.301030,0.172661
497,6.053655,5.046885,1.006770
498,6.267713,6.068186,0.199527
499,6.089411,6.181844,-0.092433
500,6.123837,6.322219,-0.198383
501,6.177769,6.855525,-0.677756
502,5.497441,6.342423,-0.844981
504,6.539417,6.491362,0.048055
506,6.399365,7.000000,-0.600635
507,6.155986,6.357935,-0.201949
508,6.503008,6.309758,0.193250
509,6.052807,5.751510,0.301297
510,5.608842,6.290035,-0.681193
511,6.239272,6.301030,-0.061758
512,6.587443,6.073352,0.514091
513,6.334464,6.057099,0.277365
514,6.233262,6.186278,0.046984
515,6.244546,6.301030,-0.056484
516,6.832873,6.477555,0.355318
517,5.454551,5.995635,-0.541085
518,5.819400,6.204120,-0.384720
519,5.302771,6.089905,-0.787134
520,5.737453,5.043755,0.693698
521,5.498518,6.394452,-0.895934
522,4.064694,3.397940,0.666754
524,5.943974,5.078094,0.865879
526,5.196915,5.548758,-0.351843
527,5.556774,5.752048,-0.195275
528,5.282244,5.698970,-0.416726
529,5.943220,5.008600,0.934620
530,5.912305,6.000000,-0.087695
532,5.733457,6.164353,-0.430896
534,5.472263,6.423246,-0.950983
535,6.174418,6.079181,0.095237
537,7.018628,6.913284,0.105344
538,6.087950,6.079181,0.008769
539,6.087932,6.657056,-0.569124
540,5.824783,4.615097,1.209686
541,5.999537,6.962369,-0.962833
543,6.074637,5.959041,0.115596
544,5.728116,6.079181,-0.351066
545,6.205282,6.857332,-0.652051
546,5.829559,7.012837,-1.183278
548,7.004163,7.727541,-0.723378
550,6.664272,5.939759,0.724513
551,7.097944,6.592177,0.505768
552,5.091598,5.136721,-0.045123
554,5.046297,5.892095,-0.845798
555,7.586041,6.826075,0.759966
556,6.035337,6.919078,-0.883741
557,6.449513,5.875061,0.574452
559,6.445705,6.644044,-0.198340
560,2.961689,2.778151,0.183538
561,5.503247,6.079181,-0.575934
562,2.573457,3.079181,-0.505724
563,5.882866,6.283301,-0.400435
564,6.258745,6.287802,-0.029057
565,6.027062,5.536937,0.490125
566,6.203335,6.301030,-0.097695
567,6.263712,6.472903,-0.209191
568,4.974409,5.000000,-0.025591
569,6.353275,6.531479,-0.178204
570,5.516635,6.033424,-0.516788
571,4.490869,3.662758,0.828111
574,5.948506,6.176091,-0.227585
575,5.479578,5.499687,-0.020109
576,5.673136,5.295127,0.378009
577,5.516853,5.301030,0.215823
578,3.853581,3.911690,-0.058109
580,5.716141,5.720292,-0.004151
582,6.103436,7.204120,-1.100684
583,6.714383,6.012837,0.701546
584,5.097588,5.176091,-0.078503
585,6.020345,6.278982,-0.258637
586,5.600357,6.178977,-0.578620
587,3.315694,4.329194,-1.013500
588,5.097515,6.002166,-0.904651
589,6.639513,6.489396,0.150117
590,4.952617,5.000000,-0.047383
591,5.058109,5.000000,0.058109
592,5.601599,4.698970,0.902629
593,5.488555,5.294466,0.194089
595,6.265934,6.126456,0.139478
596,6.323577,5.000000,1.323577
597,5.707167,4.028164,1.679002
598,6.263145,7.079181,-0.816036
599,5.948049,6.018651,-0.070602
600,6.323504,7.049218,-0.725714
601,5.576464,6.556303,-0.979839
602,6.080106,7.176091,-1.095985
603,5.672474,5.615540,0.056934
604,6.454112,7.017451,-0.563339
606,5.603421,6.278754,-0.675332
607,6.129010,7.079181,-0.950171
608,5.551469,5.181844,0.369626
609,4.864824,5.181844,-0.317019
610,4.865151,4.340444,0.524707
611,3.366437,3.403121,-0.036683
612,5.685944,4.991226,0.694718
613,5.944201,6.342423,-0.398222
614,5.284605,5.447158,-0.162553
615,6.291577,6.741152,-0.449574
616,5.234054,6.350248,-1.116194
617,6.307367,6.361728,-0.054361
618,5.560327,4.176091,1.384236
619,5.402203,5.507856,-0.105653
620,6.333627,6.732394,-0.398767
621,6.323120,4.130334,2.192786
623,6.256327,6.204120,0.052207
625,6.827729,7.079181,-0.251452
626,5.562454,6.698970,-1.136516
627,6.359539,6.462398,-0.102859
628,6.463007,6.698970,-0.235963
629,5.819878,6.334454,-0.514576
631,6.247800,6.544068,-0.296268
632,6.073010,6.602060,-0.529050
633,6.953758,7.589950,-0.636192
634,6.262487,6.942504,-0.680017
635,5.947391,6.435692,-0.488301
636,6.322846,7.079181,-0.756336
637,6.307001,6.838723,-0.531722
639,6.322791,4.880814,1.441977
640,6.175264,4.752356,1.422908
641,5.402926,6.823546,-1.420620
642,5.575714,6.120574,-0.544860
643,5.417590,6.000000,-0.582410
644,5.976197,6.119317,-0.143121
645,5.017254,5.903090,-0.885836
646,6.329394,6.692847,-0.363453
647,6.453326,6.672098,-0.218772
648,5.732215,6.980912,-1.248697
650,7.004634,7.176091,-0.171457
651,5.922938,6.612784,-0.689846
652,6.077531,6.886491,-0.808960
653,4.254419,3.472756,0.781663
654,6.756207,6.812913,-0.056706
655,6.756189,7.000000,-0.243811
656,6.217205,5.477121,0.740084
657,5.792296,6.161368,-0.369072
658,6.109530,6.397940,-0.288410
659,5.602453,7.041393,-1.438940
660,6.128041,6.861534,-0.733493
662,5.168249,4.698970,0.469279
663,5.586890,6.113943,-0.527054
664,5.733064,5.716003,0.017060
666,6.358826,6.414973,-0.056147
667,6.272038,6.146128,0.125910
668,5.611768,6.531479,-0.919711
669,5.697115,5.447158,0.249957
670,6.148685,6.361728,-0.213042
671,5.474862,4.778151,0.696711
672,4.315586,4.317227,-0.001642
673,6.175005,6.079181,0.095824
674,5.488360,5.954243,-0.465883
675,5.488294,5.484769,0.003525
676,5.532759,6.045323,-0.512564
677,5.069514,4.147676,0.921838
678,5.515336,6.397940,-0.882604
679,6.040925,6.556303,-0.515378
680,6.027025,6.079181,-0.052157
681,5.101184,6.079181,-0.977998
682,5.348228,6.079181,-0.730953
683,5.537426,5.775465,-0.238039
684,5.431864,6.106803,-0.674939
685,5.589198,5.681241,-0.092043
686,5.828549,5.444825,0.383724
687,5.824133,6.301898,-0.477765
688,6.310359,6.000000,0.310359
689,6.011367,6.018284,-0.006917
690,6.041584,5.949878,0.091706
692,5.952626,6.161368,-0.208742
693,6.052068,5.049218,1.002850
694,5.861724,6.011993,-0.150269
695,6.161607,6.315970,-0.154364
696,6.381882,6.418301,-0.036419
697,6.327127,6.301030,0.026097
698,5.272207,6.079181,-0.806974
699,6.210715,6.544068,-0.333353
700,6.463695,6.176091,0.287604
701,6.254229,6.342423,-0.088193
702,6.295295,6.579784,-0.284489
703,6.053110,6.000000,0.053110
704,6.337753,6.313593,0.024160
705,6.248219,6.079181,0.169038
706,6.377653,5.623249,0.754404
707,5.924131,6.033424,-0.109293
708,6.113626,6.602060,-0.488434
709,5.662116,6.360057,-0.697941
710,6.173985,6.261427,-0.087442
711,6.245005,6.124635,0.120370
712,6.173948,6.363612,-0.189664
713,6.246106,5.707570,0.538536
714,6.340637,6.322219,0.018417
715,6.551684,6.600973,-0.049289
716,6.009570,5.995429,0.014141
717,6.026348,6.193125,-0.166776
719,6.340545,6.283301,0.057244
720,5.683494,4.380211,1.303282
722,6.621477,6.278754,0.342724
723,5.253919,5.599883,-0.345964
724,5.268601,4.153205,1.115396
725,6.201607,7.498311,-1.296704
726,6.304374,6.357935,-0.053561
727,5.633691,4.963788,0.669904
728,5.774022,6.220108,-0.446086
729,5.928615,7.495406,-1.566791
730,5.786474,6.096910,-0.310436
731,6.013600,5.149835,0.863765
732,5.885754,6.000000,-0.114246
733,5.950699,5.939809,0.010890
734,5.947330,5.888179,0.059151
735,6.316856,6.060698,0.256158
736,6.018855,5.814394,0.204461
737,5.991016,6.060933,-0.069917
738,6.357703,6.167317,0.190385
739,6.607145,6.298853,0.308292
740,5.905909,6.079181,-0.173272
741,5.661162,5.663701,-0.002539
742,5.228786,6.004321,-0.775535
743,6.309354,6.222716,0.086637
744,6.261822,6.079181,0.182641
745,4.916605,5.786751,-0.870146
746,6.144336,6.176091,-0.031755
747,6.078626,6.079181,-0.000555
748,6.238396,5.995196,0.243199
749,5.788278,6.079181,-0.290903
750,5.783493,6.000000,-0.216507
751,5.946426,6.015360,-0.068933
752,5.258777,5.530200,-0.271422
753,6.010197,6.000000,0.010197
754,6.365904,6.330414,0.035490
755,5.937430,5.607455,0.329975
756,6.211105,6.103462,0.107644
757,5.686784,6.024732,-0.337948
758,5.763902,4.711807,1.052095
759,5.845430,5.824054,0.021376
760,5.869622,6.301030,-0.431408
761,6.195439,6.188647,0.006792
762,6.128137,6.977724,-0.849587
763,6.014614,6.000000,0.014614
764,6.081301,4.103804,1.977498
765,5.930204,6.720573,-0.790369
766,6.303107,6.103804,0.199304
767,6.062781,6.000000,0.062781
768,6.050477,6.000000,0.050477
769,5.722885,5.342423,0.380463
770,6.008338,6.079181,-0.070843
771,5.856571,6.278754,-0.422182
772,6.512125,6.414973,0.097152
773,5.825268,5.774517,0.050751
774,6.067540,6.377124,-0.309584
775,6.172797,5.938019,0.234778
776,5.511122,6.000000,-0.488878
778,6.083030,6.176091,-0.093061
779,5.978358,6.165244,-0.186886
781,6.424566,6.447158,-0.022592
782,6.150675,6.729165,-0.578490
783,6.661872,6.397940,0.263931
784,6.446469,6.426999,0.019470
786,6.372289,6.380211,-0.007922
787,6.127248,6.397940,-0.270692
788,5.464674,3.556303,1.908372
789,6.343244,6.633468,-0.290225
790,5.982456,6.243038,-0.260582
791,6.306748,6.187521,0.119227
792,5.275824,6.176091,-0.900268
794,6.358589,6.397940,-0.039351
795,6.177759,6.419956,-0.242197
796,6.353118,6.819544,-0.466426
797,5.220009,5.128399,0.091610
798,5.674827,4.948070,0.726756
799,6.084860,6.467904,-0.383044
800,6.491872,6.284656,0.207216
801,6.084823,6.556303,-0.471479
802,5.672143,4.858537,0.813606
803,5.540634,5.230449,0.310185
804,5.268148,4.728029,0.540119
805,5.436457,4.000000,1.436457
806,5.771804,6.049218,-0.277414
807,5.399892,4.826075,0.573817
808,4.652852,5.760422,-1.107571
809,4.044988,4.041393,0.003595
812,5.558812,5.544812,0.014000
813,5.132254,5.041393,0.090862
814,5.311245,5.610660,-0.299415
815,4.738089,5.045323,-0.307234
816,4.825512,4.017868,0.807644
817,4.499184,5.961895,-1.462711
818,3.693181,4.022428,-0.329247
819,5.350791,4.468347,0.882444
820,5.725365,5.748188,-0.022823
821,4.811868,4.389095,0.422773
822,5.068645,4.178977,0.889668
823,5.608935,5.781037,-0.172102
824,4.825366,4.000000,0.825366
825,5.646513,4.812913,0.833599
826,5.191432,5.689309,-0.497877
827,5.704610,5.851258,-0.146648
828,5.015407,5.189209,-0.173803
829,4.486153,4.049218,0.436935
830,5.572278,4.716003,0.856275
831,4.860767,6.763428,-1.902661
832,5.572241,3.832509,1.739733
833,5.116002,5.079181,0.036821
834,4.652376,3.477121,1.175255
835,4.825165,5.285557,-0.460393
836,5.746018,6.255273,-0.509254
837,5.168296,4.845098,0.323198
839,4.666986,4.404834,0.262152
840,5.675775,4.799823,0.875952
841,5.225574,6.698970,-1.473396
843,5.609697,6.079181,-0.469484
844,5.702703,4.017033,1.685670
845,4.981592,4.544068,0.437524
846,4.825309,3.342423,1.482886
848,4.648785,3.919078,0.729707
849,5.172297,6.000000,-0.827703
850,5.700147,5.736397,-0.036249
851,5.326871,4.562174,0.764698
852,5.526160,4.445604,1.080556
853,5.184713,5.477121,-0.292409
854,5.196620,5.064458,0.132162
856,5.759990,6.041393,-0.281403
857,6.005475,5.541579,0.463896
858,4.900245,4.994317,-0.094072
859,5.483229,5.079181,0.404048
860,4.627116,4.542825,0.084291
861,5.594098,6.477121,-0.883024
862,5.413291,5.571709,-0.158418
863,5.672083,6.633468,-0.961385
864,6.623172,6.363048,0.260125
866,5.198424,4.972619,0.225805
867,4.536075,6.079181,-1.543106
868,5.074831,5.073792,0.001039
869,5.434184,4.704854,0.729331
870,5.466271,5.518514,-0.052242
871,5.074776,4.953663,0.121113
872,5.557956,4.792392,0.765564
873,4.909836,4.117271,0.792564
874,5.350228,6.397940,-1.047712
875,4.548364,4.568202,-0.019838
876,4.628537,4.357172,0.271365
877,5.358506,5.089905,0.268601
878,4.851428,4.683947,0.167481
879,5.377017,5.903090,-0.526073
880,5.831664,5.390122,0.441542
881,5.943208,5.477121,0.466087
882,6.215003,6.462398,-0.247395
883,6.005633,4.767898,1.237735
884,4.508058,4.743510,-0.235452
885,4.339836,4.643453,-0.303617
886,4.882653,5.811709,-0.929056
890,4.077046,3.763428,0.313618
891,3.794276,3.544068,0.250208
