idx,y_pred,y_true,residual,fold
0,4.094658166280855,5.698970004336019,1.604311838055164,5
1,4.314925379395919,3.049218022670181,-1.2657073567257378,5
2,4.934039490600624,3.90848501887865,-1.0255544717219744,5
3,5.131155481867165,4.086359830674748,-1.044795651192417,5
4,5.7502386294226415,6.035709837827862,0.28547120840522044,5
5,4.844609996562672,5.954242509439325,1.1096325128766535,5
6,5.731315359532784,3.949390006644913,-1.7819253528878716,5
7,5.533936747469666,5.742725131304698,0.2087883838350315,5
8,4.602216160618207,3.505149978319906,-1.0970661822983012,5
9,5.1698973666757695,5.0948203803548,-0.07507698632096993,5
10,4.434666377556705,3.397940008672037,-1.036726368884668,5
11,4.460770086077557,3.832508912706236,-0.6282611733713206,5
12,5.513750216240254,5.6020599913279625,0.08830977508770843,5
13,4.2066567888939455,5.238046103128795,1.0313893142348496,5
14,3.845812757267783,3.0791812460476247,-0.7666315112201585,5
15,3.8553113589191743,3.823474229170301,-0.031837129748873316,5
16,4.818221446253798,3.838849090737255,-0.9793723555165426,5
17,4.3999878616940675,3.505149978319906,-0.8948378833741617,5
18,5.020654019333224,6.041392685158225,1.020738665825001,5
19,6.331202890593776,6.823539433656859,0.4923365430630833,5
20,6.169037923077763,6.707570176097937,0.5385322530201737,5
21,6.2497596268995865,6.3979400086720375,0.14818038177245096,5
22,5.823834342091953,6.558708570533166,0.7348742284412131,5
23,5.823834342091953,6.107549129744687,0.28371478765273395,5
24,5.603352341746643,4.193681029541281,-1.4096713122053615,5
25,6.061679612142431,5.929418925714293,-0.13226068642813793,5
26,6.265560268991769,6.531478917042255,0.26591864805048626,5
27,6.318265649973424,6.414973347970818,0.09670769799739443,5
28,6.232698760219854,6.372912002970106,0.14021324275025204,5
29,6.2702940527407796,6.384890796530554,0.11459674378977436,5
30,5.951203014486229,6.325843928293292,0.3746409138070632,5
31,6.152294708104998,6.8750612633917,0.722766555286702,5
32,6.194413275297043,6.835056101720117,0.6406428264230737,5
33,6.340637485263239,7.079181246047625,0.7385437607843865,5
34,4.415115538094929,4.072984744627931,-0.34213079346699793,5
35,5.877105963920813,5.113943352306837,-0.7631626116139758,5
36,5.1912644356220925,5.342422680822207,0.15115824520011412,5
37,4.215087270501031,5.278753600952829,1.063666330451798,5
38,6.002386279716814,6.2552725051033065,0.25288622538649275,5
39,5.111798599018333,5.023540521554854,-0.08825807746347891,5
40,5.9500673255039835,6.313867220369153,0.3637998948651697,5
41,6.061919692481614,6.361727836017593,0.2998081435359792,5
42,6.092261807310662,6.6020599913279625,0.5097981840173009,5
43,6.10700140232685,6.649334858712142,0.5423334563852915,5
44,5.672066929020856,5.901294817165567,0.2292278881447114,5
45,5.247060177757217,6.447158031342219,1.2000978535850022,5
46,5.941066490676993,4.681241237375588,-1.2598252533014058,5
47,5.993260411780382,5.81504617606463,-0.17821423571575146,5
48,5.535944319693575,4.992818520066679,-0.5431257996268961,5
49,3.2479037410295915,3.204119982655925,-0.04378375837366644,5
50,5.9910392932153185,6.8750612633917,0.8840219701763816,5
51,6.392368331580927,6.8909795969896885,0.4986112654087611,5
52,6.0071392095980105,6.0,-0.00713920959801051,5
53,4.234579978140214,4.5003737143533735,0.26579373621315927,5
54,6.4222858718072064,6.447158031342219,0.024872159535012983,5
