idx,y_pred,y_true,residual,fold
0,3.3391401184248117,5.698970004336019,2.359829885911207,6
1,3.884539142344892,3.049218022670181,-0.835321119674711,9
2,4.314925379395919,2.903089986991944,-1.4118353924039746,5
3,5.0322872802157494,2.9542425094393248,-2.0780447707764247,5
4,5.423496898856482,3.90848501887865,-1.5150118799778318,8
5,4.64582471686789,3.322219294733919,-1.3236054221339706,5
6,5.346725613841455,5.301029995663981,-0.04569561817747392,5
7,5.120683182901132,4.086359830674748,-1.0343233522263837,7
8,5.775961414059739,6.035709837827862,0.2597484237681229,9
9,4.6028056169973945,5.954242509439325,1.3514368924419307,6
10,5.897847730864672,3.949390006644913,-1.9484577242197596,4
11,5.42130525921834,5.742725131304698,0.32141987208635747,7
12,4.705776680436389,3.661812685537261,-1.0439639948991282,5
13,4.521151212622733,3.505149978319906,-1.0160012343028275,10
14,4.998200827567221,5.0948203803548,0.09661955278757883,10
15,4.640406598741946,3.397940008672037,-1.2424665900699092,2
16,4.524944386900734,3.832508912706236,-0.692435474194498,8
17,5.350258507735322,5.6020599913279625,0.2518014835926401,8
18,3.938519208347945,5.238046103128795,1.29952689478085,3
19,4.098452905582039,3.0791812460476247,-1.019271659534414,8
20,3.7587310865912156,3.823474229170301,0.06474314257908542,10
21,5.3668490430406335,3.838849090737255,-1.5279999523033783,10
22,4.810184256374966,3.505149978319906,-1.3050342780550603,8
23,4.339911160564151,6.041392685158225,1.7014815245940742,1
24,4.79219466921322,3.8813846567705728,-0.9108100124426475,5
25,4.697238756254479,5.576341350205793,0.8791025939513135,5
26,5.995460374993875,6.823539433656859,0.8280790586629845,9
27,6.165391742346609,6.3979400086720375,0.2325482663254288,5
28,6.120012299581752,6.707570176097937,0.5875578765161844,7
29,6.29443350157465,6.3979400086720375,0.10350650709738751,1
30,5.912138639788226,6.558708570533166,0.6465699307449402,1
31,5.828443361215132,6.107549129744687,0.27910576852955504,3
32,5.916770349140677,4.193681029541281,-1.7230893195993957,1
33,6.223185862781933,5.929418925714293,-0.2937669370676401,6
34,6.178024100634047,6.531478917042255,0.35345481640820875,10
35,6.247746493792983,6.414973347970818,0.16722685417783545,8
36,6.202346627752118,6.372912002970106,0.1705653752179881,7
37,6.250979994156366,6.384890796530554,0.13391080237418773,9
38,5.845317255483418,6.325843928293292,0.4805266728098738,7
39,6.177596159427617,7.0,0.8224038405723828,5
40,6.122652067224099,6.8750612633917,0.7524091961676014,10
41,6.204581469805979,6.835056101720117,0.6304746319141374,4
42,6.062616578213982,7.079181246047625,1.0165646678336433,6
43,4.624756405878915,4.072984744627931,-0.5517716612509842,2
44,6.236759131626252,5.113943352306837,-1.1228157793194153,2
45,3.975295373762371,5.096910013008056,1.1216146392456854,5
46,5.145013246817174,5.342422680822207,0.1974094340050323,8
47,5.9188553566677875,6.2405492482826,0.3216938916148129,5
48,3.5247628505517317,5.278753600952829,1.7539907504010972,4
49,6.005436737897782,6.2552725051033065,0.24983576720552403,1
50,5.130666927123822,5.023540521554854,-0.1071264055689678,8
51,5.950953928280168,6.313867220369153,0.3629132920889857,1
52,6.043458662247997,6.361727836017593,0.31826917376959596,6
53,6.12672443020298,6.6020599913279625,0.4753355611249823,9
54,5.993456716498242,6.649334858712142,0.6558781422138997,3
55,6.092261807310662,6.041392685158225,-0.05086912215243622,5
56,5.441845580610383,5.901294817165567,0.45944923655518455,2
57,4.566961688370661,6.447158031342219,1.8801963429715585,7
58,6.0236232490899315,4.681241237375588,-1.342382011714344,3
59,6.052020901150865,5.81504617606463,-0.23697472508623463,1
60,5.670652055930265,4.992818520066679,-0.6778335358635861,6
61,3.307407035968906,3.204119982655925,-0.10328705331298105,7
62,5.990555160293514,6.8750612633917,0.884506103098186,6
63,6.27221575132242,6.8909795969896885,0.6187638456672682,2
64,6.0212712682788165,6.0,-0.021271268278816535,10
65,4.124422881035195,4.5003737143533735,0.37595083331817847,1
66,6.030891006400563,6.3979400086720375,0.3670490022714743,5
67,6.335207899175016,6.447158031342219,0.11195013216720362,2
68,5.453327401068753,7.267171728403014,1.8138443273342606,6
69,5.946422786984514,5.045714058940868,-0.9007087280436457,1
70,5.8774355536965315,6.230448921378274,0.35301336768174263,1
71,6.042198043527115,4.127104798364807,-1.915093245162308,6
72,5.985437153566866,6.0,0.014562846433133991,5
73,6.438939080361624,5.715167357848458,-0.7237717225131668,1
74,5.885719254886571,6.024046225131059,0.1383269702444876,6
75,3.5858441329932043,3.645422269349092,0.0595781363558876,7
76,3.872013609870475,3.146128035678238,-0.7258855741922368,1
77,3.6783474014681037,2.8750612633917,-0.8032861380764036,6
78,4.287904099377867,3.3010299956639813,-0.9868741037138857,2
79,3.7375053076297338,3.3138672203691533,-0.4236380872605805,7
80,3.740761358848073,5.905795880367869,2.1650345215197957,6
81,3.8330245389165287,2.6989700043360187,-1.13405453458051,3
82,3.977290986474525,4.146128035678238,0.168837049203713,6
83,4.251553195780615,3.2430380486862944,-1.0085151470943208,4
84,3.6972741146626866,2.6532125137753435,-1.0440616008873431,6
85,3.6170542559214742,2.1089031276673134,-1.5081511282541609,5
86,3.6754408614798253,3.7781512503836434,0.10271038890381812,3
87,3.8443723396182854,3.3010299956639813,-0.5433423439543041,10
88,3.5873002029378593,3.0,-0.5873002029378593,4
89,4.081264577222279,4.431363764158987,0.35009918693670805,7
90,4.1516753825637265,4.423245873936808,0.2715704913730814,7
91,4.090091857474167,4.431363764158987,0.34127190668481955,10
92,3.7016567757554757,5.544068044350276,1.8424112685948,6
93,4.283752283321836,3.0,-1.283752283321836,8
94,4.000082298483947,3.1583624920952498,-0.841719806388697,6
95,4.060110089292122,2.740362689494244,-1.319747399797878,10
96,4.331527690744161,3.6232492903979,-0.708278400346261,4
97,6.244681547889002,5.375092713083399,-0.8695888348056027,6
98,6.095586861296863,6.361727836017593,0.26614097472072995,10
99,6.005436737897782,6.409933123331294,0.40449638543351174,1
100,6.606555046546692,6.477121254719663,-0.1294337918270294,2
101,5.974838762605933,7.021189299069938,1.046350536464005,2
102,5.174435320151556,3.413299764081252,-1.761135556070304,6
103,5.105956534315489,4.260071387985075,-0.8458851463304136,9
104,6.06843206164044,6.0,-0.06843206164043991,6
105,6.180014223560131,6.740362689494244,0.5603484659341129,6
106,6.401282216398661,6.099231615080882,-0.30205060131777905,5
107,6.003984469470029,6.431363764158987,0.42737929468895786,2
108,6.254151005831859,4.6464037262230695,-1.6077472796087893,7
109,6.314926413134698,6.142702245737616,-0.1722241673970819,1
110,6.2280204237203645,6.431363764158987,0.20334334043862246,6
111,6.050409510785052,6.19258417809083,0.14217466730577843,3
112,6.0550127762549755,6.238046103128795,0.18303332687381957,9
113,6.048614254321817,6.950851458888547,0.9022372045667302,3
114,6.166608109895361,4.819543935541868,-1.347064174353493,7
115,6.162505673092951,4.716504163773217,-1.4460015093197338,2
116,6.062833292777725,6.612783856719736,0.5499505639420113,8
117,5.980474203389243,5.7160033436348,-0.26447085975444296,6
118,5.929858679846562,6.3979400086720375,0.46808132882547593,6
119,5.957003402653546,6.077258863692948,0.12025546103940155,8
120,6.199053188501097,6.614897216033135,0.41584402753203875,5
121,5.734495192417194,5.00902574208691,-0.7254694503302836,10
122,5.27281924330118,5.37383114507383,0.10101190177265007,9
123,5.960104243869896,6.477121254719663,0.5170170108497665,1
124,5.95694836334363,4.862250674597925,-1.0946976887457058,1
125,5.6418998909290075,6.466867620354109,0.8249677294251017,6
126,6.305082186965163,5.188084373714938,-1.116997813250225,4
