idx,y_pred,y_true,residual
253,6.422023,6.137927,0.284096
254,6.421989,6.450711,-0.028722
255,6.283975,6.604226,-0.320251
256,6.589848,6.187521,0.402327
258,6.424106,6.518514,-0.094408
259,5.636568,4.342423,1.294146
260,6.283969,5.651762,0.632207
261,6.141444,6.301969,-0.160526
262,6.794405,6.903090,-0.108685
264,6.406830,6.587711,-0.180881
265,6.406796,6.584331,-0.177535
266,5.073802,5.229426,-0.155624
267,5.892356,6.136721,-0.244364
269,6.081695,6.531479,-0.449784
270,5.733095,4.292256,1.440839
271,6.395425,6.371068,0.024357
272,6.499233,6.305351,0.193882
273,6.370432,6.477121,-0.106690
274,6.793392,6.894106,-0.100713
275,6.202835,6.477121,-0.274286
276,5.683164,6.530840,-0.847676
277,6.589143,6.397940,0.191203
278,5.850980,5.681241,0.169738
279,6.406326,6.173186,0.233140
280,5.996824,6.591065,-0.594241
281,7.340937,7.074451,0.266486
282,6.072274,6.486487,-0.414213
283,6.309832,6.505150,-0.195318
284,5.610367,5.549003,0.061363
285,6.112852,6.190332,-0.077480
286,6.365902,6.196729,0.169173
287,4.953569,4.968483,-0.014914
288,6.029017,6.568202,-0.539185
289,5.600918,4.913814,0.687104
290,6.369861,6.207581,0.162280
291,6.588673,6.225309,0.363363
292,6.069810,6.491362,-0.421552
293,5.794901,6.209515,-0.414614
294,6.420646,6.230449,0.190197
295,6.282452,6.361728,-0.079275
296,6.216603,5.089905,1.126698
297,6.361589,6.426511,-0.064923
298,5.826289,6.095030,-0.268741
299,6.376726,6.223080,0.153645
300,6.266859,6.456366,-0.189508
302,5.714862,6.397940,-0.683078
303,5.754814,5.603642,0.151172
305,5.810438,6.342423,-0.531985
306,5.047388,6.301030,-1.253642
307,5.543295,6.505150,-0.961855
308,6.246080,6.176091,0.069989
309,7.053853,7.100371,-0.046517
310,5.692468,5.836197,-0.143730
311,5.371907,6.054709,-0.682801
312,6.937187,6.477121,0.460066
314,5.731618,6.322219,-0.590602
315,5.731584,5.880814,-0.149229
316,5.291840,6.477121,-1.185281
317,5.549987,4.602060,0.947927
318,5.931136,6.025306,-0.094170
319,5.206804,5.477121,-0.270317
321,5.731383,6.812913,-1.081531
322,5.579712,5.178977,0.400735
323,5.565399,5.365488,0.199911
324,5.404546,6.158393,-0.753847
325,4.429297,4.477121,-0.047824
326,5.990825,4.453624,1.537201
327,6.520999,6.086360,0.434639
328,6.224693,6.086360,0.138333
329,6.077989,6.319314,-0.241325
330,6.498999,6.477121,0.021877
331,5.995111,6.374198,-0.379087
332,6.058766,6.397940,-0.339174
333,5.182699,5.187521,-0.004822
334,6.323799,5.528917,0.794882
336,5.693874,5.000000,0.693874
337,5.067218,6.079181,-1.011964
338,5.815363,4.814913,1.000450
339,5.856130,5.081707,0.774423
341,5.953005,6.342423,-0.389418
342,6.221196,5.671173,0.550023
343,5.502915,6.278754,-0.775839
344,5.549080,6.284656,-0.735576
345,5.975773,6.356026,-0.380253
346,5.486047,5.671173,-0.185126
347,6.177235,6.477121,-0.299887
348,5.038928,5.000000,0.038928
349,5.806805,5.852175,-0.045370
