idx,y_pred,y_true,residual,fold,proba_pos
226,0,1,1,2,0.44518557964621863
227,1,1,0,2,0.69840641199373
228,0,0,0,10,0.33572571659028594
229,0,0,0,1,0.4216304344211239
230,0,0,0,5,0.16841437583323762
231,1,1,0,6,0.6386541302407021
232,0,0,0,3,0.35743464701914257
233,1,1,0,6,0.591385655914741
234,0,0,0,6,0.3046339707032045
235,0,0,0,10,0.3512334494104466
236,1,1,0,7,0.8639903326797167
237,0,0,0,8,0.45638945326615377
238,1,1,0,4,0.5896244647099943
239,1,1,0,6,0.5498725103016443
240,0,0,0,10,0.38141825579846717
241,1,1,0,3,0.5984727581433842
242,0,0,0,3,0.14525077270207232
243,1,1,0,8,0.5609174249006322
244,0,0,0,7,0.27803076445052255
245,0,1,1,6,0.26510828782164175
246,0,0,0,4,0.36387397674740235
247,0,0,0,2,0.3772208177886871
248,0,0,0,1,0.23735238039118162
249,0,0,0,8,0.22771701703807912
250,0,0,0,5,0.10288638441548437
251,1,0,-1,4,0.508561605492431
252,1,1,0,2,0.5789110890163105
253,0,0,0,4,0.3186285143485575
254,1,1,0,3,0.5612174479880424
255,1,0,-1,9,0.7191643325134587
256,0,1,1,4,0.4012080434039115
257,0,0,0,10,0.3640838609371739
258,0,0,0,4,0.1856762370089344
259,0,0,0,1,0.19645463661215667
260,0,0,0,1,0.27378252347251
261,0,1,1,3,0.3011991003084633
262,0,0,0,3,0.13969175873123715
263,0,0,0,9,0.1680735275078917
264,0,0,0,6,0.1572121061964161
265,0,0,0,1,0.27291551098283406
266,0,0,0,7,0.21658208038165164
267,0,0,0,4,0.1681760895456762
268,1,0,-1,10,0.5489045113969526
269,0,1,1,6,0.4054923565258137
270,0,0,0,6,0.4659561029127824
271,1,1,0,7,0.7042019864641688
272,1,0,-1,9,0.6451738435771629
273,0,0,0,10,0.33790471239265224
274,1,0,-1,3,0.7595730536301994
275,0,0,0,3,0.2878521890994011
276,0,0,0,5,0.3906160196367631
277,0,0,0,3,0.47186556403960356
278,1,0,-1,9,0.5708885063591231
279,1,1,0,8,0.8343034397149148
280,0,0,0,8,0.35635246677340476
281,1,0,-1,9,0.5027730972481441
282,1,1,0,10,0.5985152498642117
283,0,1,1,5,0.39503420415881824
284,0,0,0,8,0.4071942129830082
285,0,0,0,10,0.2503378087245678
286,0,0,0,9,0.44567007039881756
287,0,0,0,8,0.09919283822745271
288,1,0,-1,3,0.7078212078242365
289,1,1,0,2,0.6632046994181563
290,1,0,-1,3,0.5918842966613845
291,0,1,1,2,0.4339164719337035
292,0,0,0,4,0.2657025488498799
293,0,1,1,1,0.4190455233332565
294,1,1,0,7,0.579674156166736
295,0,0,0,1,0.3782101902123991
296,1,1,0,9,0.7264829940668752
297,1,1,0,2,0.6748317587053068
298,1,0,-1,3,0.5612174479880424
299,0,1,1,1,0.4272908492266122
300,0,1,1,3,0.46746639171254706
301,1,1,0,4,0.5364187685733904
302,1,1,0,6,0.5567358488707842
303,0,0,0,9,0.20834869657877614
304,1,1,0,1,0.7090960882238282
305,1,0,-1,7,0.5241416890246091
306,0,0,0,10,0.14895400432352138
307,0,1,1,4,0.4805302714318605
308,0,1,1,10,0.4186960279394475
309,0,1,1,1,0.43046093420298454
310,0,0,0,8,0.3001858867711117
311,0,0,0,8,0.430582011904797
312,1,0,-1,6,0.6473880725836859
313,0,0,0,2,0.12923987298408737
314,1,1,0,5,0.5015319782316945
315,0,1,1,8,0.4476057398875844
316,0,1,1,2,0.34128457774324195
317,0,0,0,7,0.18405607216036315
318,0,0,0,10,0.4039705143192526
319,0,0,0,1,0.2938582935313994
320,0,0,0,3,0.4859086126505995
321,0,0,0,7,0.20576069287132082
322,0,1,1,1,0.49295389969311626
323,1,1,0,9,0.6908058892610583
324,0,1,1,4,0.25127283927927446
325,0,0,0,6,0.4167884551946627
326,0,1,1,8,0.49523514486134157
327,0,0,0,7,0.27567861023743395
328,0,0,0,5,0.45864136693290597
329,1,1,0,3,0.5220893943301579
330,0,0,0,5,0.3746631404303578
331,0,0,0,5,0.1589408068786181
332,0,0,0,4,0.2938137011412682
333,0,0,0,9,0.2448140208306478
334,0,0,0,4,0.2436598003815287
335,0,0,0,9,0.14425734266967086
336,0,0,0,9,0.22434555381572763
337,1,1,0,2,0.7415275980453414
338,0,0,0,6,0.1664488020112502
339,0,1,1,5,0.23117357780072528
340,0,0,0,10,0.3917445735712716
341,0,1,1,8,0.309068902005447
342,0,0,0,1,0.3224486913585386
343,0,0,0,8,0.24498593838234003
344,1,1,0,5,0.6234506381355739
345,0,0,0,3,0.26480343665850703
346,1,1,0,8,0.6141520642511792
347,1,1,0,1,0.506399489867153
348,0,1,1,1,0.45882794128547083
349,1,0,-1,5,0.5302659800836562
350,1,0,-1,1,0.5586865610960204
351,0,1,1,9,0.4532983961210277
352,0,1,1,7,0.34439488654316724
353,0,1,1,4,0.4397870543369441
354,0,0,0,4,0.3542507942109784
355,0,1,1,4,0.366534888854138
356,0,1,1,3,0.47922278723994194
357,1,0,-1,8,0.5801185026488394
358,1,1,0,9,0.6161711283161593
359,0,0,0,5,0.41866913912810283
