idx,y_pred,y_true,residual,fold
0,4.265138834074855,5.698970004336019,1.433831170261164,6
1,3.103530107846257,3.049218022670181,-0.054312085176075886,9
2,3.531784272756992,2.903089986991944,-0.6286942857650479,5
3,5.173633755689662,2.9542425094393248,-2.219391246250337,5
4,6.118256519478497,3.90848501887865,-2.2097715005998473,8
5,5.296894126593622,3.322219294733919,-1.9746748318597027,5
6,5.868329889995237,5.301029995663981,-0.5672998943312555,5
7,5.4321374688808435,4.086359830674748,-1.345777638206095,7
8,5.5072407962839005,6.035709837827862,0.5284690415439615,9
9,5.150581160781619,5.954242509439325,0.8036613486577062,6
10,5.9276060310947605,3.949390006644913,-1.9782160244498477,4
11,5.125070457637173,5.742725131304698,0.6176546736675252,7
12,4.579028158552673,3.661812685537261,-0.9172154730154123,5
13,5.0861689154098,3.505149978319906,-1.5810189370898944,10
14,5.127034947534686,5.0948203803548,-0.0322145671798868,10
15,5.220307889182382,3.397940008672037,-1.822367880510345,2
16,4.746250630160984,3.832508912706236,-0.9137417174547475,8
17,5.326622384709707,5.6020599913279625,0.27543760661825534,8
18,3.913916764266087,5.238046103128795,1.3241293388627082,3
19,3.929544578750264,3.0791812460476247,-0.8503633327026394,8
20,3.406941337250556,3.823474229170301,0.41653289191974485,10
21,5.389690013262527,3.838849090737255,-1.5508409225252717,10
22,5.0512088237798825,3.505149978319906,-1.5460588454599766,8
23,4.830418103325101,6.041392685158225,1.2109745818331241,1
24,5.479238014137822,3.8813846567705728,-1.5978533573672493,5
25,5.221221997777616,5.576341350205793,0.3551193524281766,5
26,6.198722468758246,6.823539433656859,0.6248169648986135,9
27,5.878609612421241,6.3979400086720375,0.5193303962507967,5
28,6.189688955592315,6.707570176097937,0.5178812205056218,7
29,6.311612361071411,6.3979400086720375,0.08632764760062628,1
30,5.907489455759468,6.558708570533166,0.6512191147736974,1
31,6.3588445328788685,6.107549129744687,-0.25129540313418186,3
32,5.521842864926182,4.193681029541281,-1.3281618353849005,1
33,5.58568456958514,5.929418925714293,0.34373435612915326,6
34,6.112082218268249,6.531478917042255,0.41939669877400654,10
35,6.200659589089629,6.414973347970818,0.21431375888118875,8
36,6.130682281196925,6.372912002970106,0.2422297217731817,7
37,5.972684992051775,6.384890796530554,0.41220580447877886,9
38,5.395140525180388,6.325843928293292,0.9307034031129042,7
39,6.341453737033551,7.0,0.6585462629664489,5
40,6.521114557367853,6.8750612633917,0.35394670602384704,10
41,6.4207150716479555,6.835056101720117,0.41434103007216105,4
42,5.844370006595551,7.079181246047625,1.2348112394520738,6
43,5.1751995500183945,4.072984744627931,-1.1022148053904637,2
44,5.54222016678355,5.113943352306837,-0.42827681447671306,2
45,4.74743363951719,5.096910013008056,0.3494763734908659,5
46,4.3844053068724165,5.342422680822207,0.9580173739497901,8
47,5.7888857302096275,6.2405492482826,0.4516635180729729,5
48,4.033916233429366,5.278753600952829,1.2448373675234627,4
49,5.844188462632318,6.2552725051033065,0.4110840424709883,1
50,4.9054819286837406,5.023540521554854,0.11805859287111353,8
51,5.513642506060615,6.313867220369153,0.8002247143085386,1
52,5.597046673094398,6.361727836017593,0.7646811629231953,6
53,6.090371484269896,6.6020599913279625,0.5116885070580661,9
54,5.630648073481391,6.649334858712142,1.0186867852307513,3
55,6.402079026336102,6.041392685158225,-0.36068634117787646,5
56,5.238957863169156,5.901294817165567,0.6623369539964115,2
57,4.88369811147119,6.447158031342219,1.563459919871029,7
58,5.726262693893688,4.681241237375588,-1.0450214565181,3
59,6.109483545104644,5.81504617606463,-0.29443736904001394,1
60,5.276481366192132,4.992818520066679,-0.2836628461254529,6
61,3.88077321123943,3.204119982655925,-0.676653228583505,7
62,5.629160487833201,6.8750612633917,1.245900775558499,6
63,6.086725520400785,6.8909795969896885,0.8042540765889035,2
64,5.89579376678698,6.0,0.10420623321302003,10
65,4.262136708765485,4.5003737143533735,0.23823700558788818,1
66,6.1859388556538635,6.3979400086720375,0.21200115301817402,5
67,6.963465090081444,6.447158031342219,-0.5163070587392244,2
68,5.1341613865639095,7.267171728403014,2.133010341839104,6
69,5.842783213387438,5.045714058940868,-0.7970691544465698,1
70,5.617561462452249,6.230448921378274,0.6128874589260249,1
71,5.982209269444465,4.127104798364807,-1.8551044710796578,6
72,5.66105516380207,6.0,0.33894483619793014,5
73,6.538868171403761,5.715167357848458,-0.8237008135553037,1
74,5.824326117608342,6.024046225131059,0.19972010752271707,6
75,2.6748837399070333,3.645422269349092,0.9705385294420585,7
76,4.515347204353744,3.146128035678238,-1.3692191686755057,1
77,3.2603184349929513,2.8750612633917,-0.38525717160125117,6
78,3.652273645311796,3.3010299956639813,-0.35124364964781485,2
79,3.5978148325641586,3.3138672203691533,-0.2839476121950053,7
80,4.219848940272987,5.905795880367869,1.6859469400948814,6
81,4.482669459417247,2.6989700043360187,-1.7836994550812282,3
82,3.6618617977676804,4.146128035678238,0.4842662379105578,6
83,3.4390858717885004,3.2430380486862944,-0.19604782310220603,4
84,3.262302870562342,2.6532125137753435,-0.6090903567869983,6
85,3.497515897636483,2.1089031276673134,-1.3886127699691695,5
86,3.500998611987243,3.7781512503836434,0.27715263839640025,3
87,3.978390725382808,3.3010299956639813,-0.6773607297188269,10
88,3.8576917599233282,3.0,-0.8576917599233282,4
89,5.312966640031877,4.431363764158987,-0.8816028758728898,7
90,4.176169055674139,4.423245873936808,0.24707681826266903,7
91,4.244201408512136,4.431363764158987,0.18716235564685135,10
92,3.8865908227435337,5.544068044350276,1.657477221606742,6
93,4.878855130271624,3.0,-1.8788551302716243,8
94,5.41404378395555,3.1583624920952498,-2.2556812918603,6
95,3.9237043331001704,2.740362689494244,-1.1833416436059263,10
96,4.3297648690002655,3.6232492903979,-0.7065155786023656,4
97,6.042562580640815,5.375092713083399,-0.6674698675574158,6
98,6.3047657877887335,6.361727836017593,0.05696204822885953,10
99,5.844188462632318,6.409933123331294,0.565744660698976,1
100,6.979560822096261,6.477121254719663,-0.502439567376598,2
101,5.297679877233171,7.021189299069938,1.7235094218367673,2
102,4.937054347596172,3.413299764081252,-1.5237545835149202,6
103,5.088850286718452,4.260071387985075,-0.8287788987333773,9
