idx,y_pred,y_true,residual,fold
0,4.444842405559489,5.698970004336019,1.2541275987765301,8
1,2.880866812368543,3.049218022670181,0.16835121030163824,8
2,2.880866812368543,2.903089986991944,0.022223174623401398,8
3,4.596099940816704,2.9542425094393248,-1.6418574313773795,8
4,4.286030969733287,3.322219294733919,-0.9638116749993677,8
5,5.406946996252647,5.301029995663981,-0.10591700058866582,8
6,5.6991151135932805,4.086359830674748,-1.612755282918532,8
7,5.592684050948271,6.035709837827862,0.44302578687959127,8
8,5.218509254348346,5.954242509439325,0.7357332550909792,8
9,5.671186259339753,3.949390006644913,-1.72179625269484,8
10,4.993786012990722,5.742725131304698,0.7489391183139755,8
11,3.9261725056260413,3.661812685537261,-0.26435982008878023,8
12,4.145631756167402,3.505149978319906,-0.6404817778474965,8
13,4.469954459081616,5.0948203803548,0.6248659212731837,8
14,4.356001022500728,3.397940008672037,-0.9580610138286914,8
15,4.325951259568112,5.238046103128795,0.9120948435606833,8
16,3.498654573874533,3.823474229170301,0.32481965529576806,8
17,4.527647717349301,3.838849090737255,-0.6887986266120456,8
18,3.9867644996181957,6.041392685158225,2.0546281855400297,8
19,5.058267587104292,3.8813846567705728,-1.1768829303337194,8
20,4.899042138954043,5.576341350205793,0.67729921125175,8
21,6.3167223037849975,6.823539433656859,0.5068171298718616,8
22,6.366667891177188,6.3979400086720375,0.031272117494849816,8
23,6.273846949861027,6.707570176097937,0.43372322623690973,8
24,6.498685871677247,6.3979400086720375,-0.10074586300520938,8
25,5.828216773977938,6.558708570533166,0.7304917965552278,8
26,5.828216773977938,6.107549129744687,0.27933235576674864,8
27,5.293738850747586,4.193681029541281,-1.1000578212063052,8
28,5.847784909534356,5.929418925714293,0.08163401617993671,8
29,6.304564875311918,6.531478917042255,0.22691404173033725,8
30,6.33098114824843,6.372912002970106,0.04193085472167635,8
31,6.324605425791463,6.384890796530554,0.06028537073909135,8
32,5.897663291897341,6.325843928293292,0.4281806363959513,8
33,6.722294151549133,7.0,0.277705848450867,8
34,6.511379597718607,6.8750612633917,0.36368166567309324,8
35,6.2122302521367105,6.835056101720117,0.622825849583406,8
36,6.715290036279174,7.079181246047625,0.36389120976845124,8
37,4.958122796899133,4.072984744627931,-0.885138052271202,8
38,5.502349854708974,5.113943352306837,-0.3884065024021375,8
39,4.53613807538217,5.096910013008056,0.5607719376258862,8
40,5.578901788541377,6.2405492482826,0.6616474597412232,8
41,4.327815421847686,5.278753600952829,0.950938179105143,8
42,6.0114973793485555,6.2552725051033065,0.2437751257547509,8
43,5.255106662925949,6.313867220369153,1.058760557443204,8
44,5.621299305847534,6.361727836017593,0.7404285301700595,8
45,6.070928638519031,6.6020599913279625,0.5311313528089316,8
46,6.059121951929577,6.649334858712142,0.5902129067825648,8
47,6.070928638519031,6.041392685158225,-0.0295359533608055,8
48,5.683750258777727,5.901294817165567,0.21754455838784015,8
49,4.923704373103343,6.447158031342219,1.5234536582388767,8
50,5.571107243037543,4.681241237375588,-0.889866005661955,8
51,5.918177904309718,5.81504617606463,-0.10313172824508765,8
52,5.422102854739831,4.992818520066679,-0.4292843346731514,8
53,3.79933434098164,3.204119982655925,-0.5952143583257148,8
54,5.943604423078423,6.8750612633917,0.9314568403132775,8
55,6.373593606696617,6.8909795969896885,0.5173859902930715,8
56,5.956086280429621,6.0,0.04391371957037915,8
57,5.202784755968731,4.5003737143533735,-0.7024110416153571,8
58,5.7079793270300145,6.3979400086720375,0.689960681642023,8
59,6.301753302645361,6.447158031342219,0.1454047286968585,8
60,5.7296324802314595,7.267171728403014,1.5375392481715542,8
61,5.437653460089573,5.045714058940868,-0.3919394011487043,8
62,5.677400339992624,6.230448921378274,0.5530485813856503,8
63,5.497872627675497,4.127104798364807,-1.3707678293106893,8
64,5.718963987248947,6.0,0.28103601275105294,8
65,6.259576070931936,5.715167357848458,-0.5444087130834783,8
66,5.616465406882827,6.024046225131059,0.4075808182482321,8
67,2.266303218113995,3.645422269349092,1.3791190512350968,8
68,3.993174231447439,3.146128035678238,-0.847046195769201,8
69,2.266303218113995,2.8750612633917,0.608758045277705,8
70,4.105396758207275,3.3010299956639813,-0.8043667625432933,8
71,4.01820991485356,3.3138672203691533,-0.7043426944844065,8
72,4.8375617681740755,5.905795880367869,1.0682341121937933,8
73,3.714474437595781,2.6989700043360187,-1.0155044332597623,8
74,3.3698149643666166,4.146128035678238,0.7763130713116215,8
75,2.940628308525895,3.2430380486862944,0.30240974016039956,8
76,3.4109956387481346,2.6532125137753435,-0.7577831249727911,8
77,4.049524765052951,2.1089031276673134,-1.9406216373856373,8
78,3.8702139008496346,3.7781512503836434,-0.09206265046599116,8
79,3.8702139008496346,3.3010299956639813,-0.5691839051856533,8
80,4.376301243074713,3.0,-1.376301243074713,8
81,4.361264865723024,4.431363764158987,0.07009889843596273,8
82,4.638576838805817,4.423245873936808,-0.21533096486900938,8
83,4.44766368552573,4.431363764158987,-0.016299921366742964,8
84,4.245898337088029,5.544068044350276,1.2981697072622467,8
85,4.882518725746302,3.1583624920952498,-1.7241562336510525,8
86,3.753011278919557,2.740362689494244,-1.012648589425313,8
87,3.824416761442672,3.6232492903979,-0.20116747104477195,8
88,5.760925428613596,5.375092713083399,-0.3858327155301966,8
89,6.141704951005635,6.361727836017593,0.2200228850119581,8
90,6.0114973793485555,6.409933123331294,0.3984357439827386,8
91,6.668893577163991,6.477121254719663,-0.1917723224443284,8
92,6.217754615341163,7.021189299069938,0.8034346837287751,8
93,5.275378500715347,3.413299764081252,-1.8620787366340954,8
94,5.182950852650669,4.260071387985075,-0.922879464665594,8
95,6.039037357059108,6.0,-0.03903735705910805,8
96,6.0949868109489636,6.740362689494244,0.6453758785452806,8
97,6.2314410675097855,6.099231615080882,-0.1322094524289037,8
98,6.0717274928293365,6.431363764158987,0.35963627132965037,8
99,6.241168544376028,4.6464037262230695,-1.5947648181529583,8
100,6.077102674300078,6.142702245737616,0.06559957143753792,8
101,6.086930651219555,6.431363764158987,0.3444331129394316,8
102,5.904899814681426,6.19258417809083,0.2876843634094044,8
103,6.336294951549873,6.238046103128795,-0.09824884842107817,8
104,6.149717949459826,6.950851458888547,0.8011335094287206,8
105,6.032250523972835,4.819543935541868,-1.212706588430967,8
106,6.004220860113674,4.716504163773217,-1.287716696340457,8
107,5.98555258936337,5.7160033436348,-0.26954924572856953,8
108,6.033396262862456,6.3979400086720375,0.3645437458095815,8
109,6.0475878910799326,6.614897216033135,0.5673093249532029,8
110,5.299209908290892,5.00902574208691,-0.29018416620398124,8
111,5.387150701791473,5.37383114507383,-0.013319556717642733,8
112,5.90474364043049,6.477121254719663,0.5723776142891728,8
113,5.915685817777556,4.862250674597925,-1.0534351431796312,8
114,6.214677314889999,6.466867620354109,0.2521903054641097,8
115,6.174514687792461,5.188084373714938,-0.9864303140775226,8
116,5.736168580300212,6.146128035678238,0.4099594553780266,8
117,5.970407616885476,5.326335860928752,-0.6440717559567242,8
118,5.855900852053831,6.768638101247615,0.9127372491937837,8
119,5.9872014365879656,5.48572142648158,-0.5014800101063859,8
120,5.940584810354712,5.507072896756503,-0.43351191359820884,8
121,6.093471001169366,5.08361010516231,-1.0098608960070559,8
122,5.951385674101577,6.156851901070011,0.20546622696843375,8
123,6.2181961888399355,5.676693609624866,-0.5415025792150692,8
124,6.676527822178771,7.252853030979893,0.5763252088011219,8
125,6.25098091580598,6.301029995663981,0.050049079858001555,8
126,6.3506288651135945,6.477121254719663,0.12649238960606812,8
127,6.067995485429226,6.361727836017593,0.29373235058836666,8
128,6.03714913995814,6.079181246047625,0.04203210608948549,8
129,5.690250851723415,4.396199347095736,-1.2940515046276788,8
130,5.928247908606636,6.14705767102836,0.21880976242172423,8
131,6.0185849101913265,5.195456833628169,-0.8231280765631572,8
132,5.786860449015914,5.643551368562945,-0.14330908045296908,8
133,5.565011907743883,6.016197353512439,0.451185445768556,8
134,5.451238257941792,6.079181246047625,0.6279429881058327,8
135,5.739068901254218,6.146128035678238,0.40705913442401975,8
136,5.716220317059087,6.0,0.2837796829409127,8
137,6.1472552939407334,6.577491799837225,0.43023650589649165,8
138,5.337426778550509,5.472756449317212,0.1353296707667031,8
139,6.397595999261626,6.334453751150931,-0.06314224811069558,8
140,7.2505749019085375,7.483587296968894,0.23301239506035643,8
141,7.340527857692677,8.041392685158225,0.7008648274655487,8
142,6.942096976713347,6.479393896404411,-0.4627030803089358,8
143,6.417813570817747,6.320146286111054,-0.09766728470669239,8
144,6.3988893186147155,6.3979400086720375,-0.000949309942678056,8
145,6.297334008927037,6.113943352306837,-0.18339065662020015,8
146,6.417813570817747,6.201397124320452,-0.21641644649729486,8
147,6.36460675095296,6.986771734266245,0.6221649833132856,8
148,6.3306965955027215,6.474216264076255,0.14351966857353382,8
149,6.410410650768854,6.004136436761356,-0.40627421400749775,8
150,6.282615831627072,6.477121254719663,0.19450542309259067,8
151,6.554820049906061,6.434888120867316,-0.11993192903874483,8
152,6.481370413406608,8.122543524068755,1.6411731106621472,8
153,6.360908087281791,6.281033367247727,-0.0798747200340637,8
154,6.294038924413317,5.953421399681036,-0.3406175247322807,8
155,6.187818313423677,6.518513939877887,0.3306956264542098,8
156,6.162656210954904,6.556423121371285,0.3937669104163808,8
157,6.207075572206473,6.348304863048161,0.14122929084168767,8
158,0.11754353495497336,1.954242509439325,1.8366989744843516,8
159,1.3156546430205247,2.6020599913279625,1.2864053483074378,8
160,2.4247410145790065,1.3010299956639813,-1.1237110189150252,8
161,1.8150313205653181,1.9549175537349588,0.13988623316964066,8
162,2.6649792108292756,2.0,-0.6649792108292756,8
163,3.35756427437859,3.164352855784437,-0.19321141859415292,8
164,2.334781961227858,1.390935107103379,-0.9438468541244791,8
165,3.194318780056019,2.9552065375419416,-0.23911224251407726,8
166,3.5938049629443345,3.562292864456474,-0.031512098487860296,8
167,2.104019736133479,1.9268567089496924,-0.17716302718378674,8
168,3.1609497627568874,1.146128035678238,-2.0148217270786493,8
169,3.3916570444854313,2.8512583487190755,-0.5403986957663558,8
170,3.0355018917609313,2.0,-1.0355018917609313,8
171,3.530205696887749,3.539452491549461,0.009246794661712077,8
172,2.046902287684232,2.273232834043045,0.22633054635881278,8
173,3.4132985160947493,2.57978359661681,-0.8335149194779392,8
174,2.1127574466261256,0.6334684555795865,-1.479288991046539,8
175,5.398177494491699,6.079181246047625,0.6810037515559264,8
176,5.436174553690358,5.023951707423388,-0.41222284626697014,8
177,5.398177494491699,6.2322335211147335,0.8340560266230348,8
178,4.997661931391493,3.247973266361807,-1.749688665029686,8
179,5.664025650485398,6.302547372487486,0.6385217220020882,8
180,5.808345957001355,4.598571663482141,-1.2097742935192137,8
181,5.394867843542948,4.812913356642856,-0.5819544869000923,8
182,4.749676786749965,3.562292864456474,-1.1873839222934905,8
183,5.86460354733474,6.806179973983888,0.9415764266491484,8
184,4.997661931391493,5.782472624166286,0.7848106927747933,8
185,5.4799219553223315,6.054957596012407,0.5750356406900758,8
186,5.107352743634196,6.15124723746237,1.0438944938281747,8
187,5.187796212001857,3.9036325160842376,-1.284163695917619,8
188,5.601668185897942,6.501059262217751,0.8993910763198096,8
189,5.2158079013336875,4.892762234615817,-0.3230456667178707,8
190,6.069444050959933,7.068185861746161,0.9987418107862283,8
191,4.714353066159274,3.4800069429571505,-1.2343461232021231,8
192,5.06077622554039,4.336459733848529,-0.7243164916918605,8
193,5.855843560528061,5.0,-0.8558435605280614,8
194,6.116474060296256,6.0,-0.11647406029625618,8
195,3.1681623383076367,5.445604203273597,2.2774418649659607,8
196,1.8150313205653181,1.7781512503836436,-0.036880070181674496,8
197,3.1114963129659112,2.400537989391946,-0.7109583235739652,8
198,4.800658136479677,3.653212513775344,-1.1474456227043328,8
199,4.500314167592236,5.0,0.49968583240776443,8
200,5.555076876145475,5.14921911265538,-0.4058577634900953,8
201,3.0610234190844006,4.101747073946366,1.0407236548619654,8
202,6.090545999957462,6.2552725051033065,0.1647265051458442,8
203,5.665862831193942,6.361727836017593,0.6958650048236512,8
204,6.19598697501807,6.421603926869831,0.22561695185176056,8
205,6.33162122731207,6.176091259055681,-0.15552996825638843,8
206,6.197742951683888,6.113943352306837,-0.08379959937705106,8
207,6.14284349848968,6.313867220369153,0.17102372187947346,8
208,6.283007160746405,6.544068044350276,0.2610608836038706,8
209,6.106384169532253,5.993876914941211,-0.11250725459104238,8
210,6.366310136450856,6.544068044350276,0.17775790789941937,8
211,5.892743954713609,6.187520720836463,0.29477676612285375,8
212,6.091785347045668,6.526985068559996,0.4351997215143273,8
213,6.122836060353335,6.1003705451175625,-0.02246551523577267,8
214,4.670222829291261,5.806179973983888,1.135957144692627,8
215,5.97321086032915,5.093421685162235,-0.8797891751669153,8
216,5.260414608319237,3.963787827345555,-1.2966267809736816,8
217,5.596203819491975,6.0751453270538525,0.4789415075618777,8
218,6.5144768283480055,7.146128035678238,0.6316512073302327,8
219,6.213826097931623,4.792391689498253,-1.4214344084333703,8
220,6.629454594178447,6.863322860120456,0.23386826594200905,8
221,6.0250963232037025,6.531478917042255,0.5063825938385529,8
222,6.1713175903927615,4.472024697700282,-1.6992928926924797,8
223,5.823477103596142,5.315970345456917,-0.5075067581392245,8
224,5.941977971225403,6.266114049531676,0.3241360783062728,8
225,6.039037357059108,6.109915863023793,0.07087850596468481,8
226,6.314342378861197,6.539076098792776,0.22473371993157887,8
227,6.415943157645865,6.342817314635733,-0.07312584301013203,8
228,3.1811354295529544,2.0791812460476247,-1.1019541835053297,8
229,5.635290095767362,5.202352067809752,-0.4329380279576105,8
230,6.247925835253223,6.409764104266346,0.16183826901312237,8
231,6.563643151081121,6.477121254719663,-0.08652189636145824,8
232,6.122836060353335,6.137926673293154,0.015090612939818726,8
233,6.122836060353335,6.45071087814692,0.3278748177935844,8
234,6.42188825988488,6.60422605308447,0.18233779319958998,8
235,6.180200147757195,6.187520720836463,0.007320573079267589,8
236,6.2514719119121835,6.518513939877887,0.26704202796570353,8
237,5.571834405940655,4.342422680822207,-1.2294117251184487,8
238,6.4591513896261015,5.651762447380111,-0.8073889422459901,8
239,6.234706884366573,6.301969226865995,0.06726234249942209,8
240,6.847578723924021,6.903089986991944,0.05551126306792309,8
241,6.297823340800993,6.587710965018911,0.28988762421791847,8
242,6.297823340800993,6.5843312243675305,0.28650788356653756,8
243,5.704512008217067,5.229425847920695,-0.47508616029637185,8
244,5.881073924541826,6.136720567156407,0.2556466426145807,8
245,6.023807661331051,6.531478917042255,0.5076712557112044,8
246,5.915165801921985,4.292256071356476,-1.6229097305655085,8
247,6.201193983834027,6.371067862271736,0.16987387843770918,8
248,5.927117639820934,6.305351369446623,0.37823372962568946,8
249,6.123233692440183,6.477121254719663,0.35388756227947926,8
250,6.399471860956248,6.894105511777515,0.4946336508212674,8
251,5.833134536226969,6.477121254719663,0.6439867184926937,8
252,5.873056243221335,6.530839778616521,0.6577835353951862,8
253,6.180200147757195,6.3979400086720375,0.21773986091484243,8
254,6.22569841745913,5.681241237375588,-0.5444571800835423,8
255,6.297823340800993,6.173186268412274,-0.1246370723887189,8
256,6.189716535811584,6.5910646070265,0.4013480712149162,8
257,6.426767112579449,7.074450718954592,0.6476836063751437,8
258,6.123158207580134,6.486487153065907,0.3633289454857733,8
259,6.294178564345833,6.505149978319906,0.21097141397407349,8
260,5.973719880947961,5.549003262025788,-0.42471661892217316,8
261,6.1837683814788145,6.190331698170292,0.006563316691477361,8
262,6.187259397161788,6.196728722623287,0.009469325461498812,8
263,6.3075589902034235,4.968482948553935,-1.3390760416494887,8
264,5.960962512627918,6.568201724066995,0.6072392114390768,8
265,6.277883928339641,4.913813852383717,-1.364070075955924,8
266,6.123233692440183,6.207580514765431,0.08434682232524793,8
267,6.180200147757195,6.225309281725863,0.045109133968668225,8
268,5.906779268840883,6.491361693834273,0.58458242499339,8
269,6.029569694863359,6.209515014542631,0.17994531967927152,8
270,6.122836060353335,6.230448921378274,0.10761286102493894,8
271,6.079783971619015,6.361727836017593,0.28194386439857766,8
272,6.11662010422839,5.089905111439398,-1.0267149927889916,8
273,6.105315932289916,6.426511261364575,0.32119532907465853,8
274,6.23767906854436,6.095029796648452,-0.14264927189590804,8
275,6.411502791192251,6.223080397831155,-0.18842239336109579,8
276,6.244999679631518,6.456366033129043,0.21136635349752453,8
277,5.823477103596142,6.3979400086720375,0.5744629050758956,8
278,5.916324740221757,5.603642280263075,-0.3126824599586824,8
279,5.92107422987105,6.342422680822207,0.4213484509511565,8
280,5.43939904877073,6.301029995663981,0.8616309468932508,8
281,5.705513592233413,6.505149978319906,0.799636386086493,8
282,5.829130947014809,6.176091259055681,0.3469603120408724,8
283,5.949886511622393,7.1003705451175625,1.1504840334951698,8
284,5.687750547457288,5.836197480778925,0.1484469333216376,8
285,5.584448397824626,6.054708787938054,0.47026039011342835,8
286,6.109429688057232,6.477121254719663,0.3676915666624305,8
287,5.915165801921985,6.32221929473392,0.4070534928119356,8
288,5.915165801921985,5.880813592280791,-0.034352209641193454,8
289,5.492753457048778,6.477121254719663,0.9843677976708847,8
290,5.74256173082164,4.6020599913279625,-1.1405017394936774,8
291,5.821174511130626,6.02530586526477,0.20413135413414452,8
292,5.3660742328708055,5.477121254719663,0.11104702184885706,8
293,5.915165801921985,6.812913356642856,0.8977475547208709,8
294,5.555223057614217,5.17897694729317,-0.3762461103210475,8
295,5.792382340532687,5.365487984890899,-0.4268943556417879,8
296,5.20067508319061,6.15839265038712,0.9577175671965099,8
297,5.567486472953189,4.477121254719663,-1.0903652182335266,8
298,5.9180057890330255,4.453624073591451,-1.4643817154415748,8
299,6.24500025730487,6.086359830674748,-0.15864042663012157,8
