feature,importance
fp_664,0.037289454276223516
fp_33,0.037252191520706274
fp_695,0.0369963123845378
fp_969,0.03533187074615355
fp_893,0.024236294562559782
fp_227,0.022639741452493936
fp_247,0.022223604945591547
fp_80,0.021638378195318404
fp_1,0.02160353032105793
fp_650,0.020737442868928473
fp_147,0.02060139896471955
fp_645,0.020038846895923428
fp_170,0.01869634490314787
fp_172,0.016235196858262375
fp_119,0.015152173055539198
fp_807,0.014610583213130562
fp_931,0.013781574656411841
fp_93,0.013447691895927563
fp_863,0.012873511543448062
fp_983,0.01242741643342099
fp_540,0.01235602602642649
fp_458,0.012078293539795585
fp_270,0.01148674140884878
fp_222,0.01141451708986644
fp_656,0.011258026642829858
fp_389,0.01075511148882812
fp_848,0.010123359849293082
fp_886,0.010088335761161735
fp_694,0.009544876434262443
fp_634,0.008014158778420499
fp_697,0.0079672479829396
fp_326,0.007525514640756155
fp_740,0.007424115524460407
fp_849,0.007396342110011213
fp_115,0.007388923051809646
fp_926,0.006707483422202973
fp_463,0.006639664437455215
fp_897,0.006626234913089898
fp_264,0.0066240743179964345
fp_829,0.006569439824678699
fp_357,0.006351848453808636
fp_356,0.0063385987580719914
fp_610,0.006276962159506553
fp_726,0.006091213743988037
fp_929,0.0058925299375760945
fp_739,0.0058301337455558145
fp_225,0.005758893883377276
fp_128,0.005679934852588232
fp_820,0.005645364725139629
fp_299,0.0055171670627551335
fp_233,0.005406110391409197
fp_322,0.005338447111517299
fp_283,0.005244040734483147
fp_785,0.005154293451990774
fp_680,0.005058461040229891
fp_573,0.004873078141573659
fp_53,0.004848963876122575
fp_507,0.004654782916976401
fp_722,0.004605493928316095
fp_295,0.004559064306094285
fp_623,0.004550008832610003
fp_453,0.00453455997135847
fp_576,0.004402862642723207
fp_319,0.00431436468371501
fp_13,0.004306428731977107
fp_1019,0.00425300579191632
fp_466,0.004141606955189582
fp_202,0.004118115675409383
fp_564,0.004086238430826568
fp_492,0.003954463122448217
fp_114,0.003916130750271781
fp_183,0.0037780557556224953
fp_953,0.0037654822377750554
fp_112,0.0037262477633573142
fp_208,0.003721635677560361
fp_852,0.003592976538911097
fp_887,0.003551465033626894
fp_117,0.0035383511032675273
fp_392,0.0035190552653586553
fp_489,0.0034649153364565977
fp_210,0.0033960925125726847
fp_525,0.003389729339213603
fp_243,0.0033384329484206967
fp_935,0.003171137502154292
fp_245,0.003062307527652097
fp_443,0.0030593185863511656
fp_749,0.0030032139487295886
fp_869,0.0029779698246907194
fp_960,0.002947327898966132
fp_41,0.002889659296296326
fp_188,0.0027071918016921166
fp_4,0.0027010448086300294
fp_416,0.0025076739031242704
fp_274,0.0024536099538848867
fp_736,0.002447279990433687
fp_770,0.0023108631382484216
fp_707,0.0022715162208738864
fp_452,0.0022645992774653297
fp_1017,0.0021863314928804462
fp_359,0.002091640846359737
fp_655,0.002028117820480136
fp_590,0.002012704432093281
fp_259,0.0019422539622522444
fp_143,0.001867580503661246
fp_1002,0.0018422040065318055
fp_482,0.0018136879210624167
fp_667,0.0018106546753314523
fp_59,0.001755424373782399
fp_527,0.001721796436134727
fp_481,0.0017208221911691117
fp_533,0.0017052651175993247
fp_501,0.001695106033520576
fp_354,0.00169169486414172
fp_781,0.001673649598037537
fp_939,0.0016708803239380155
fp_54,0.001662010712875321
fp_197,0.0016505100375636115
fp_94,0.0016424862009573491
fp_957,0.001625166286450782
fp_896,0.0016185616227074459
fp_155,0.0016133535089011483
fp_276,0.0016110643812320398
fp_387,0.0015724791367191426
fp_268,0.001562168633342001
fp_235,0.0015559500477846057
fp_371,0.0015054444802717337
fp_456,0.0014660753455173058
fp_140,0.0014596697433581804
fp_673,0.0014108623453077248
fp_454,0.001391439038023699
fp_846,0.001377078299672391
fp_493,0.0013628244925236101
fp_269,0.0013371874503086657
fp_29,0.00130635970628738
fp_980,0.001299804029822809
fp_551,0.0012737786422606656
fp_292,0.0012667464972405912
fp_418,0.0012590000339101034
fp_58,0.0012525372426518517
fp_200,0.0012314991134043198
fp_417,0.0012294017175012194
fp_734,0.0012043519232597447
fp_265,0.0012037235213486475
fp_526,0.0011607203684935515
