feature,importance
fp_695,0.033401594647215094
fp_969,0.03266704623574586
fp_33,0.0317390296827599
fp_664,0.028558342908386613
fp_1,0.02313419341656048
fp_893,0.022451634523725696
fp_247,0.022044430897972474
fp_227,0.021401763853874673
fp_650,0.020638505928362416
fp_80,0.02059071963485135
fp_645,0.01906278557445655
fp_170,0.01723395292788698
fp_147,0.017179253367111735
fp_119,0.016571428215741636
fp_931,0.016346190548809498
fp_222,0.015373178438228899
fp_172,0.012878274611168436
fp_807,0.012594301582736032
fp_389,0.012544510242744441
fp_458,0.012518232060169297
fp_356,0.01186043533573255
fp_115,0.011746358580309615
fp_726,0.01130861617225152
fp_93,0.01085596903461071
fp_886,0.010447816795316058
fp_863,0.010289528160131917
fp_926,0.01018771482475099
fp_264,0.009086333847605944
fp_849,0.00899185086740271
fp_270,0.008912163841291473
fp_274,0.008823627206409758
fp_740,0.008729279450543935
fp_656,0.008307979803171764
fp_785,0.008218170869256846
fp_540,0.007871136432875537
fp_610,0.007833591823857232
fp_319,0.007627628411180833
fp_576,0.0074535791202033404
fp_983,0.007331854494248752
fp_697,0.007235393688059294
fp_357,0.007226674118486167
fp_283,0.006960637703947324
fp_564,0.006912201788923867
fp_573,0.006761133043474556
fp_848,0.006520219945773655
fp_525,0.006512046512137043
fp_233,0.006395992214993253
fp_694,0.006304436742812558
fp_128,0.006207249939397878
fp_463,0.006180514788958663
fp_13,0.005480484963437664
fp_1019,0.00541084842532433
fp_322,0.005364707634784512
fp_326,0.005326184399230617
fp_295,0.005302012527530893
fp_225,0.0052717416829316235
fp_739,0.0052438178863880285
fp_299,0.004954730548506201
fp_829,0.0048162529404939276
fp_680,0.00474560071935349
fp_820,0.004667336177895242
fp_897,0.0046592745284176834
fp_722,0.004531523229824768
fp_507,0.00439072782503868
fp_489,0.004386709263175894
fp_869,0.0043430104650002774
fp_53,0.0042781715825434465
fp_527,0.004265472492665657
fp_953,0.004223706184489137
fp_452,0.004185654774840794
fp_634,0.004138124940974323
fp_416,0.00408321315036454
fp_655,0.004058167639256166
fp_492,0.0039009662232015354
fp_957,0.0038874559090384814
fp_623,0.0037739106431858415
fp_749,0.0037453088613772856
fp_667,0.0036672810480091987
fp_117,0.0035567416067104874
fp_929,0.003527863683213309
fp_443,0.003445984761632037
fp_208,0.003414193518299286
fp_112,0.003178928626066988
fp_4,0.003068584139580197
fp_466,0.0030657302164755233
fp_202,0.0030088630170442424
fp_481,0.0029181123045641127
fp_887,0.0028405180781392327
fp_960,0.002783664394630143
fp_736,0.0027561113484733044
fp_210,0.0027486048878185986
fp_183,0.0027426877789469436
fp_59,0.0026927275099857574
fp_245,0.0026794698577587324
fp_197,0.002622211311448741
fp_453,0.0026197864026486295
fp_114,0.0025897675508244856
fp_235,0.002589143749472147
fp_707,0.0024710277321004456
fp_94,0.002460006099033066
fp_715,0.002448438514037806
fp_1017,0.0024241448225951795
fp_407,0.0024195108647013497
fp_188,0.0023918268626507973
fp_392,0.0023501395091428305
fp_935,0.002341699271682529
fp_155,0.0023401575924871946
fp_501,0.00230672331993388
fp_243,0.00225419636496023
fp_41,0.0022335921616809164
fp_852,0.002221101683453795
fp_259,0.0022123245704066224
fp_673,0.0021785085884978815
fp_493,0.0021689567367114094
fp_354,0.0020666379031710875
fp_151,0.0019334796666029244
fp_677,0.001892173773118351
fp_143,0.0018718865673512848
fp_29,0.0018689757165740667
fp_939,0.0018430398578064369
fp_54,0.0016543674926441812
fp_400,0.0016496461429645057
fp_592,0.0016406840414324236
fp_276,0.0016396861374762802
fp_217,0.0016252430743753695
fp_590,0.0015930071410104366
fp_108,0.0015898057584116116
fp_135,0.0015836138188035868
fp_781,0.0015364585033570204
fp_532,0.0014639762171943884
fp_268,0.0014540972531325782
fp_526,0.0013925540139292348
fp_825,0.0013385657079436365
fp_770,0.0013287793282889748
fp_734,0.0013191365340783912
fp_572,0.0013087388034688037
fp_904,0.001290553497431598
fp_981,0.001255022126758158
fp_271,0.0012501808810369095
fp_292,0.0012500004357190674
fp_456,0.0012492864229620858
fp_731,0.001233180380669762
fp_932,0.0012310013102965283
fp_896,0.0011784654676493676
fp_359,0.001177450028253898
fp_387,0.0011758408556870239
fp_877,0.0011514491348168063
fp_846,0.001140223990112876
fp_451,0.0011264291306006776
fp_469,0.001121432676619156
fp_586,0.0011179397075997716
fp_156,0.001087295700379256
fp_200,0.0010831171689615043
fp_248,0.0010693588615131749
fp_140,0.0010680543980998453
fp_234,0.001061952677630106
fp_111,0.0010521352741946995
fp_862,0.0010389723656702111
fp_1002,0.0010231870290295418
fp_371,0.0010213615147990395
fp_836,0.0009792983977300915
fp_483,0.0009678039608041873
fp_265,0.0009603542416857302
fp_808,0.0009582422169832004
fp_323,0.0009566643566598446
fp_332,0.0009502562154392668
fp_901,0.0009378610723475767
fp_494,0.0009288174470622575
fp_17,0.0009170436437630819
fp_376,0.0008921291540298057
fp_712,0.0008881588204716062
fp_816,0.0008147879508498153
fp_748,0.0007972428455512654
fp_997,0.0007916934580020729
fp_173,0.0007879263765464749
fp_872,0.0007671545969961056
fp_58,0.0007548463875994061
fp_238,0.0007492109103903209
fp_454,0.0007440437116982736
fp_689,0.0007317477177256242
fp_450,0.0007150879409972133
fp_812,0.0007130758814628999
fp_374,0.0007085687653967807
fp_684,0.0007062345930665314
fp_504,0.0007008002185103761
fp_551,0.0006987899668573796
fp_597,0.0006695495873639964
fp_242,0.0006679967204636789
fp_418,0.0006475970243308467
fp_168,0.0006460776584323787
fp_105,0.0006419404924575101
fp_329,0.0006206526007413419
fp_269,0.0006154334892627843
fp_312,0.0006117469538949602
fp_985,0.0006044162195046723
fp_417,0.0006041051838282909
fp_947,0.0006020542492007712
fp_301,0.0005946802987028159
fp_979,0.0005893104919669055
fp_679,0.000585428262561253
fp_37,0.0005810683578810098
fp_378,0.0005758829112872192
fp_390,0.0005750213262503911
fp_369,0.000574932616582555
fp_104,0.0005647346451869574
fp_603,0.0005635379719343532
fp_159,0.0005634216991576825
fp_798,0.0005374476420981709
fp_601,0.0005049397313860742
fp_837,0.0004980426132755479
fp_968,0.0004963235405940985
fp_814,0.0004891346277391977
fp_482,0.0004834764586771967
fp_355,0.0004762202939413616
fp_124,0.00047489271455288597
fp_804,0.00046539180715049667
fp_587,0.00044009581398961816
fp_89,0.0004370503532105057
fp_240,0.00042744043329014363
fp_598,0.00042298804857562064
fp_39,0.0004227831245016666
fp_381,0.00041828502966528955
fp_690,0.00041659249872370786
fp_341,0.0004123313687858201
fp_725,0.0004091102863795787
fp_475,0.0003979554775057258
fp_488,0.000391699289192997
fp_710,0.00036579048221055356
fp_894,0.00034961874295152327
fp_616,0.00034386299366129236
fp_948,0.0003299596334951944
fp_866,0.0003232865320570355
fp_596,0.0003214826645905173
fp_763,0.0003058661449340422
fp_555,0.0002952652844734417
fp_1009,0.0002881043275647754
fp_721,0.0002830353334454081
fp_487,0.0002720612600752507
fp_518,0.0002708650554858941
fp_719,0.00026990033185873163
fp_464,0.00026972487428113294
fp_624,0.0002683093791999025
fp_409,0.0002664490003059996
fp_348,0.00025997348077178316
fp_497,0.00025699231350298865
fp_90,0.00025257265915103476
fp_691,0.0002484057531973888
fp_790,0.00024601155526235836
fp_531,0.00024362483230129305
fp_940,0.00024349187652651126
fp_457,0.0002409914795373355
fp_533,0.00024042947504835939
fp_686,0.00022564011362350014
fp_543,0.00020943409183049643
fp_226,0.0002086424566505689
fp_64,0.00020811661861157987
fp_446,0.00020705538138086023
fp_193,0.00020283113719057926
fp_856,0.00019995226177736076
fp_823,0.00018410270343738788
fp_744,0.00017504366981514296
fp_922,0.00017426972728862273
fp_980,0.00017307559638032476
fp_892,0.00016866625536828366
fp_406,0.00014593424522002104
fp_163,0.00014324429066147403
fp_191,0.0001346016196632046
fp_412,0.00012722017472634734
fp_349,0.00011281417787771167
fp_857,0.000110294787756422
fp_158,0.00010970240476906102
fp_498,0.00010096174695682529
fp_55,9.741736678772365e-05
fp_830,9.734483304575504e-05
fp_350,9.102712308099941e-05
fp_662,9.09793838353316e-05
fp_951,8.865261794859466e-05
fp_294,8.352405575056667e-05
fp_473,7.775940746104875e-05
fp_529,7.588358126654716e-05
fp_495,7.380577623501357e-05
fp_600,7.326146448570896e-05
fp_345,7.317170652994858e-05
fp_782,7.248726257888814e-05
fp_522,7.19266005225397e-05
fp_607,7.005122637852404e-05
fp_557,6.938939592477822e-05
fp_52,6.855628609023803e-05
fp_403,6.828075199313034e-05
fp_761,6.795289802115404e-05
fp_360,6.167338720287215e-05
fp_854,6.115821755902402e-05
fp_314,6.067704742203366e-05
fp_585,5.9351707846460125e-05
fp_805,4.950650865994642e-05
fp_431,4.5053261809651274e-05
fp_434,4.024064196127432e-05
fp_15,3.5305918504691625e-05
fp_584,3.447345229942845e-05
fp_989,3.30191664201981e-05
fp_923,3.2872192167822934e-05
fp_998,3.018309343198401e-05
fp_162,2.742312550883935e-05
fp_441,2.081478646821943e-05
fp_149,2.0644347085248347e-05
fp_70,1.7634291623512123e-05
fp_1011,1.44750124610954e-05
fp_958,1.3719343304849531e-05
fp_647,9.700345839181627e-06
fp_687,9.678394797265034e-06
fp_796,9.079945020505355e-06
fp_638,8.947520296623721e-06
fp_999,8.869652438019708e-06
fp_351,8.67830489682479e-06
fp_524,5.643455967633612e-06
fp_693,0.0
fp_720,0.0
fp_709,0.0
fp_708,0.0
fp_982,0.0
fp_984,0.0
fp_713,0.0
fp_714,0.0
fp_706,0.0
fp_986,0.0
fp_705,0.0
fp_723,0.0
fp_704,0.0
fp_703,0.0
fp_702,0.0
fp_716,0.0
fp_717,0.0
fp_987,0.0
fp_718,0.0
fp_701,0.0
fp_988,0.0
fp_700,0.0
