feature,importance
fp_695,0.040436686641266886
fp_33,0.035426213566712404
fp_664,0.029619222816416813
fp_969,0.027414807539487104
fp_247,0.02692504846088774
fp_893,0.025871141564905227
fp_1,0.023187044264642125
fp_650,0.023043645488550406
fp_227,0.02292987537208609
fp_645,0.021944833818595622
fp_170,0.018776129527060818
fp_931,0.01689782474095604
fp_863,0.01686581039540574
fp_80,0.016183950702097365
fp_147,0.0151959594926545
fp_458,0.01307908111217881
fp_222,0.011845124810557798
fp_807,0.01160739366620211
fp_172,0.011519429673660387
fp_356,0.011042587855246882
fp_119,0.010985452521573636
fp_849,0.010975777440362164
fp_93,0.010252495405940091
fp_389,0.010243394369883441
fp_726,0.00993458750761255
fp_564,0.009612516564209663
fp_264,0.009301396835436272
fp_983,0.009053477733804554
fp_270,0.009040198228814737
fp_926,0.008280309267289484
fp_319,0.007890892169122858
fp_694,0.007841776496790406
fp_740,0.007756928985288943
fp_634,0.007713509802659022
fp_274,0.007686588177004897
fp_610,0.00763759027197424
fp_656,0.007578771524429158
fp_886,0.007578117866568649
fp_233,0.007210294660341989
fp_225,0.0071675473944897965
fp_722,0.00715823703641509
fp_322,0.00707824995152918
fp_739,0.006845164780616658
fp_540,0.006714101674909375
fp_463,0.006620526291745745
fp_295,0.006441977050273958
fp_357,0.006423633398946545
fp_655,0.006336979864928014
fp_128,0.006166441705183746
fp_115,0.0059976008357666664
fp_1019,0.005978269679407578
fp_848,0.005974738307996991
fp_820,0.005964342747311698
fp_53,0.005809516979469354
fp_573,0.005807757986007963
fp_623,0.005395585077873035
fp_576,0.005267899340166965
fp_13,0.005219406116191956
fp_243,0.005113231484294717
fp_929,0.004867043797122162
fp_326,0.004778181241773615
fp_897,0.004717107532906345
fp_935,0.0046202030281956305
fp_299,0.004591186911583675
fp_489,0.00455495225233186
fp_829,0.0045450630114426075
fp_680,0.0045219725819344294
fp_525,0.004454379528730339
fp_697,0.004334615335062337
fp_283,0.004333495744739912
fp_852,0.0042247330311483726
fp_392,0.004077492229782314
fp_953,0.0040120170493037005
fp_869,0.0038270214705495805
fp_785,0.0037702201122284443
fp_492,0.0034757094851536946
fp_507,0.003468830667856666
fp_673,0.003418197314188688
fp_667,0.003407336585728089
fp_736,0.0033799114111865646
fp_416,0.003299301002141425
fp_749,0.0032444584913880266
fp_1017,0.0032364516432576897
fp_41,0.003212826965640548
fp_707,0.0031053698575757072
fp_117,0.0030534027998032963
fp_183,0.002855762358347174
fp_202,0.002849195831710338
fp_400,0.002848150497028034
fp_112,0.0027564236054130526
fp_151,0.002614811165467355
fp_155,0.0025180297781240753
fp_114,0.0025143182471490944
fp_960,0.0024622354949874
fp_493,0.0024429301160787745
fp_59,0.0023791372057457333
fp_904,0.002354132118885959
fp_4,0.0023540649698783615
fp_466,0.002335757784457128
fp_371,0.002333239848083448
fp_208,0.0023112831827325118
fp_453,0.0023062764888056773
fp_443,0.0022458750908474975
fp_94,0.0021755526193982756
fp_452,0.002121077112262357
fp_259,0.0020860258698298132
fp_235,0.002065011942572641
fp_957,0.002060794201436086
fp_887,0.0020545880079054515
fp_217,0.001981912881509107
fp_482,0.0019438017190814394
fp_143,0.0019175950986700494
fp_469,0.0019149192774906509
fp_210,0.0018675058678789952
fp_590,0.001866150878933811
fp_526,0.0018514964853491732
fp_265,0.0018485199334500651
fp_140,0.0017813516808619773
fp_234,0.001727743902469916
fp_188,0.0016324919048110844
fp_896,0.0016252275254933155
fp_332,0.0016138470203571123
fp_104,0.001598277034738631
fp_481,0.0015975942959631886
fp_501,0.0015826505918002816
fp_1002,0.0015624043116091247
fp_292,0.0015409802205816735
fp_54,0.001529133049945684
fp_29,0.0015258247905939495
fp_872,0.0015135133455934206
fp_111,0.0014869648999838007
