idx,y_pred,y_true,residual,fold,proba_pos
0,1,0,-1,4,0.6334142222979677
1,0,0,0,4,0.18415427245592061
2,0,0,0,4,0.3150174495129648
3,1,1,0,4,0.7977780709233545
4,1,0,-1,4,0.6183966380455099
5,1,1,0,4,0.5735376536158895
6,1,0,-1,4,0.5085191030939602
7,1,1,0,4,0.6763493858708068
8,1,1,0,4,0.6048507919464415
9,1,1,0,4,0.6418052480583093
10,0,0,0,4,0.25121771677637716
11,0,0,0,4,0.1926694203815867
12,0,0,0,4,0.31074828967452917
13,1,1,0,4,0.7436753163323958
14,1,1,0,4,0.6993724921933797
15,0,0,0,4,0.40333715703621104
16,0,0,0,4,0.05030920169184929
17,0,0,0,4,0.18419062214912732
18,1,0,-1,4,0.5293094825978374
19,1,1,0,4,0.7358064576487647
20,0,0,0,4,0.48786846515571336
21,1,1,0,4,0.5251763178857877
22,0,0,0,4,0.4811941512385641
23,0,1,1,4,0.4566220740830105
24,0,0,0,4,0.3693285585838518
25,0,0,0,4,0.22411011375977688
26,1,1,0,4,0.7046731416966335
27,1,1,0,4,0.7057582640819077
28,0,0,0,4,0.16722718044659673
29,0,0,0,4,0.3078926319856433
30,1,1,0,4,0.6072919975296804
31,0,0,0,4,0.23102586430074398
32,1,1,0,4,0.7492078561877515
33,0,1,1,4,0.4681495514647465
34,1,0,-1,4,0.7752765724176793
35,0,0,0,4,0.25081169005771536
36,1,1,0,4,0.5516145960292984
37,0,0,0,4,0.14540917215472607
38,0,0,0,4,0.16290889142422652
39,0,0,0,4,0.441628353697799
40,0,0,0,4,0.12777869821718313
41,0,0,0,4,0.3268050886285796
42,0,0,0,4,0.27408861190168154
43,0,0,0,4,0.4259436138445897
44,1,1,0,4,0.6670418903331949
45,1,1,0,4,0.7595555665638367
46,0,0,0,4,0.40916940530852935
47,0,0,0,4,0.19674287976557164
48,0,0,0,4,0.3574852411875982
49,0,0,0,4,0.21329152716325928
50,1,1,0,4,0.8213587933839092
51,0,0,0,4,0.08455639110461799
52,1,0,-1,4,0.5001186492950581
53,0,0,0,4,0.44005597072713504
54,0,1,1,4,0.4591374653138854
55,1,1,0,4,0.7061781443655561
56,0,0,0,4,0.19272480399572747
57,0,0,0,4,0.18767887610010123
58,0,0,0,4,0.28499280385117465
59,0,0,0,4,0.22103364990778462
60,0,0,0,4,0.11710992924564989
61,1,1,0,4,0.7059368521378903
62,0,0,0,4,0.15452209469513398
63,0,0,0,4,0.47357077346299675
64,0,0,0,4,0.19632807346941397
65,1,1,0,4,0.6480385666201496
66,0,0,0,4,0.3030977851754426
67,1,1,0,4,0.6215906519046001
68,1,0,-1,4,0.5280062995118394
69,0,0,0,4,0.12805922113906096
70,1,1,0,4,0.7060585709585063
71,1,1,0,4,0.5635124529733854
72,1,1,0,4,0.7663344094919055
73,0,0,0,4,0.392842392738883
74,0,0,0,4,0.22916100351070468
75,1,1,0,4,0.5506523454975801
76,1,1,0,4,0.7866846068258883
77,0,0,0,4,0.1753026864999123
78,0,0,0,4,0.22948688997417907
79,1,1,0,4,0.6401436304784858
80,0,0,0,4,0.3167645735016025
81,0,0,0,4,0.28064419487362047
82,0,0,0,4,0.25232629576532295
83,1,0,-1,4,0.5885401163443825
84,1,1,0,4,0.6722906535190859
85,0,0,0,4,0.37886137011375315
86,1,0,-1,4,0.5210092395521122
87,1,1,0,4,0.7955211273932483
88,0,0,0,4,0.25278069772366024
89,1,0,-1,4,0.509700890069087
90,0,0,0,4,0.09906425353238875
91,0,0,0,4,0.3271834387017705
92,0,0,0,4,0.48475122266548215
93,1,0,-1,4,0.5381705510925874
94,1,1,0,4,0.5206983572034001
95,1,1,0,4,0.7877708815914137
96,0,0,0,4,0.19000140754879608
97,0,0,0,4,0.20890581740858202
98,0,0,0,4,0.10083097854515045
99,0,0,0,4,0.13291248478682363
100,1,1,0,4,0.5916372561153584
101,0,0,0,4,0.2638724554047133
102,1,0,-1,4,0.537163171319425
103,1,0,-1,4,0.5805634553160213
104,0,0,0,4,0.37691117169690036
105,0,1,1,4,0.45100387985412066
106,0,0,0,4,0.20175584027619242
107,0,0,0,4,0.3732858210815675
108,0,0,0,4,0.4183744854131809
109,1,1,0,4,0.6075165536086674
110,1,1,0,4,0.813188408395121
111,0,0,0,4,0.2258392644138886
112,0,0,0,4,0.2693563739815118
113,0,1,1,4,0.4812562238723233
114,0,0,0,4,0.4499038908022773
115,0,0,0,4,0.17484283957581867
116,0,0,0,4,0.24449153369184623
117,1,1,0,4,0.5032339918293814
118,0,0,0,4,0.36327654128301645
119,1,1,0,4,0.5805634553160213
120,1,1,0,4,0.7631298712052971
121,0,0,0,4,0.17067237982920863
122,1,1,0,4,0.6393253088140075
123,0,0,0,4,0.2627803536222684
124,1,0,-1,4,0.6562728801746869
125,0,0,0,4,0.2919291675821571
126,0,0,0,4,0.2805912837597076
127,0,0,0,4,0.44253597306053377
128,0,0,0,4,0.07614146482665826
129,0,0,0,4,0.05496166480284658
130,0,0,0,4,0.11058078559579021
131,0,0,0,4,0.18055432537303281
132,0,0,0,4,0.11689888087402092
133,0,0,0,4,0.3422715735435725
134,0,0,0,4,0.14767782126407722
135,0,0,0,4,0.42171146035889484
136,0,0,0,4,0.22750767721112297
137,0,0,0,4,0.3223247364133663
138,0,0,0,4,0.14344879823531217
139,0,0,0,4,0.1396551898834898
140,1,1,0,4,0.7183976633405899
141,0,0,0,4,0.19569532614690632
142,0,0,0,4,0.30362661108461364
143,0,0,0,4,0.11716535861316892
144,0,0,0,4,0.460992992730761
145,1,1,0,4,0.6878419227355022
146,0,0,0,4,0.44513779015092403
147,0,0,0,4,0.2671801275983278
148,1,1,0,4,0.8217348644752478
149,0,0,0,4,0.27597711990230095
150,0,1,1,4,0.49666689145169185
151,0,0,0,4,0.42274691806667597
152,0,0,0,4,0.2855665231905726
153,0,0,0,4,0.22515998828149478
154,0,0,0,4,0.3142644637861694
155,1,1,0,4,0.6641130356953572
156,0,0,0,4,0.13895692912220756
157,0,0,0,4,0.17931053853952433
158,0,0,0,4,0.08949204548369795
159,0,0,0,4,0.05150443034997395
160,0,0,0,4,0.14964955236376784
161,0,0,0,4,0.35852444422540514
162,0,0,0,4,0.2373520876211966
163,0,0,0,4,0.4096947551569813
164,0,0,0,4,0.3709988438388722
165,0,0,0,4,0.09015757599085839
166,0,0,0,4,0.1148672713892631
167,0,0,0,4,0.13355774737645082
168,1,1,0,4,0.7183398349278959
169,0,0,0,4,0.43623404145931116
170,0,0,0,4,0.18969693020048542
171,1,0,-1,4,0.5122044780371274
172,1,1,0,4,0.7058191809792537
173,1,1,0,4,0.7389924659815733
174,0,0,0,4,0.4681495514647465
175,1,0,-1,4,0.5265194439565642
176,0,0,0,4,0.22822747228448076
177,0,0,0,4,0.3276371257339076
178,1,0,-1,4,0.5455177562049737
179,0,0,0,4,0.42257899512482633
180,1,1,0,4,0.6568607532089505
181,0,0,0,4,0.4842767605055659
182,0,0,0,4,0.4171092708818697
183,0,0,0,4,0.19194900337800255
184,0,0,0,4,0.18899377824471789
185,1,1,0,4,0.7955211273932483
186,0,0,0,4,0.16164593869483693
187,0,0,0,4,0.47637671865938075
188,0,0,0,4,0.16837304093600583
189,1,1,0,4,0.6646823379841262
190,0,0,0,4,0.4933307818747591
191,1,1,0,4,0.5259280982273637
192,0,0,0,4,0.21739125826281328
193,0,0,0,4,0.3101277728893594
194,0,1,1,4,0.36644930876461257
195,1,1,0,4,0.8467825335282528
196,0,0,0,4,0.31374939166924276
197,0,0,0,4,0.43373440277202624
198,0,0,0,4,0.3029261179137973
199,1,1,0,4,0.6967877841845429
200,0,0,0,4,0.18798429616460166
201,1,1,0,4,0.7048774642202787
202,1,1,0,4,0.5376936868386352
203,0,1,1,4,0.45063995503020604
204,0,0,0,4,0.2587733366336017
205,0,0,0,4,0.39121482112682776
206,1,1,0,4,0.5671384150337794
207,1,1,0,4,0.7518046635915941
208,0,0,0,4,0.2720194374105142
209,0,0,0,4,0.455114706409914
210,0,0,0,4,0.22088270682497216
211,1,1,0,4,0.6600221445597115
212,0,0,0,4,0.3024522375132653
213,1,1,0,4,0.7227989981496021
214,0,0,0,4,0.22642246716164108
215,0,0,0,4,0.3106442336665336
216,1,1,0,4,0.8472906876621579
