feature,importance
fp_227,0.037208797773185254
fp_969,0.030038449672405366
fp_33,0.02833610752168542
fp_695,0.02756423484389075
fp_664,0.027425704758655023
fp_247,0.02548855406554062
fp_893,0.025249830135233832
fp_1,0.024366497331168305
fp_650,0.02301178219514753
fp_645,0.022824754550456128
fp_80,0.02039744597102843
fp_170,0.0203536147992803
fp_222,0.01993423280317091
fp_147,0.016675652677262277
fp_540,0.01448836533415165
fp_807,0.012785269566011104
fp_93,0.012773485139178932
fp_356,0.012754584406897647
fp_270,0.011996634867991967
fp_656,0.01164444471567186
fp_264,0.011229196042789585
fp_983,0.011104394740291105
fp_172,0.011083316405502164
fp_610,0.010856889831157112
fp_458,0.010433496001814885
fp_863,0.010124471658034154
fp_931,0.010079523113583615
fp_848,0.009883820030208278
fp_886,0.009861262259279892
fp_740,0.008708880737778361
fp_233,0.008257102657570748
fp_115,0.00803840604026353
fp_849,0.008019435923659618
fp_926,0.0072210804526872015
fp_1019,0.0071048122915947235
fp_319,0.0070803860560336475
fp_119,0.00705604741451258
fp_389,0.006909429699372637
fp_726,0.0066202187881865705
fp_739,0.006504252986869266
fp_53,0.006173058498043657
fp_897,0.005993304034616586
fp_463,0.005974652744360562
fp_13,0.005888369500964343
fp_128,0.005744145489457381
fp_576,0.0056776274544543355
fp_694,0.00567732912340305
fp_274,0.005665756634556938
fp_564,0.005601947307126669
fp_573,0.005594103551961474
fp_507,0.0055035072037191175
fp_283,0.0054351100914125875
fp_357,0.005431680127642284
fp_829,0.005343640993836893
fp_299,0.00532636949647546
fp_749,0.005267147481452825
fp_208,0.005044312695842939
fp_935,0.004959311929052286
fp_820,0.004837837735020681
fp_225,0.00471431432882941
fp_117,0.00467747773482547
fp_527,0.004578736528399919
fp_785,0.004543996409141387
fp_183,0.004264540235031965
fp_697,0.004261342866606129
fp_953,0.004218410610960339
fp_443,0.004121722094347509
fp_295,0.004110914926901257
fp_197,0.004083905440822698
fp_202,0.004067924100561602
fp_243,0.003974749177793101
fp_680,0.003965002332567895
fp_887,0.0038735420730663453
fp_869,0.0037612238178773953
fp_41,0.003729142864311757
fp_416,0.0037282541447641905
fp_453,0.003700922925893759
fp_392,0.0036836772352030673
fp_722,0.0036332813885882067
fp_623,0.003603739883979358
fp_143,0.0035814244630030423
fp_493,0.0035594189514356555
fp_634,0.003491609273188798
fp_929,0.003467782575088859
fp_492,0.0034330154042798854
fp_452,0.0032552468206302866
fp_981,0.0031383798427034085
fp_655,0.003134034874259677
fp_188,0.003133752005943124
fp_525,0.003112411381649825
fp_322,0.003101532539464314
fp_957,0.0029311201251031693
fp_852,0.0028622757033059405
fp_151,0.002858776033222891
fp_112,0.0028234896151431215
fp_501,0.0027433547176697426
fp_466,0.0027194932133966093
fp_482,0.0025856330940031767
fp_489,0.0025842021613167615
fp_4,0.0025455246594805587
fp_673,0.0025208172964646305
fp_590,0.0024152065631078026
fp_456,0.002406640001183574
fp_259,0.0023512474109407037
fp_114,0.002314475120106748
fp_464,0.002299710133798151
fp_354,0.0022018896713179386
fp_731,0.0021576807331659415
fp_155,0.002128027916951437
fp_736,0.0020728644957143543
fp_210,0.0020651799694839284
fp_960,0.002060661283249858
fp_904,0.002042654310709128
fp_54,0.0019948951047164642
fp_980,0.001925046825204712
fp_332,0.0019060875925220315
fp_968,0.0018975062403937869
