idx,y_pred,y_true,residual,fold,proba_pos
0,1,0,-1,5,0.6830834600910362
1,0,0,0,5,0.24718492357177677
2,0,0,0,5,0.24200410657243568
3,1,1,0,5,0.5349380822243587
4,1,0,-1,5,0.5205668237987174
5,1,1,0,5,0.676574786157315
6,1,1,0,5,0.5984228574786427
7,1,1,0,5,0.6304930979346007
8,0,0,0,5,0.27612608927775467
9,0,0,0,5,0.3179479351203485
10,0,0,0,5,0.2072034857847226
11,0,0,0,5,0.37835739810597013
12,1,1,0,5,0.787654772972767
13,1,1,0,5,0.5844370150271493
14,0,0,0,5,0.40881737617400904
15,0,0,0,5,0.07731693321157894
16,0,0,0,5,0.46126575611645076
17,1,1,0,5,0.6317930291738514
18,1,1,0,5,0.5805904856174957
19,1,0,-1,5,0.5076173393628879
20,1,1,0,5,0.5506086119664244
21,0,0,0,5,0.3190520998327219
22,0,0,0,5,0.1983576989871625
23,1,1,0,5,0.6529069784246944
24,0,0,0,5,0.13738423310587913
25,0,0,0,5,0.316857431145877
26,1,1,0,5,0.5674938498247092
27,0,0,0,5,0.30329631212811475
28,1,1,0,5,0.8007887675501573
29,1,1,0,5,0.5422977451566083
30,1,0,-1,5,0.7318113491620966
31,0,0,0,5,0.19835356600366424
32,1,1,0,5,0.6510489096740079
33,0,0,0,5,0.1530910500423551
34,0,0,0,5,0.13104585275097125
35,0,0,0,5,0.38756676292626147
36,0,0,0,5,0.09488965259953165
37,0,0,0,5,0.3403427236735051
38,0,0,0,5,0.3180048343493672
39,0,0,0,5,0.47497387246802747
40,1,1,0,5,0.7006888853496331
41,1,1,0,5,0.7530270113250256
42,0,0,0,5,0.2087729178923238
43,0,0,0,5,0.33372040433111966
44,0,0,0,5,0.20705843353782674
45,1,1,0,5,0.7828489448010129
46,0,0,0,5,0.0871054483853751
47,0,0,0,5,0.4938602775038624
48,0,0,0,5,0.4202627203917232
49,0,1,1,5,0.40270404011669775
50,0,0,0,5,0.22715046281274046
51,0,0,0,5,0.27562291154035057
52,0,0,0,5,0.1505278221584263
53,0,0,0,5,0.25260108144224586
54,0,0,0,5,0.13216759920101717
55,1,1,0,5,0.7415773927654573
56,0,0,0,5,0.10418158019499749
57,1,0,-1,5,0.5084747698632879
58,0,0,0,5,0.21285472786161988
59,1,1,0,5,0.6913421809151553
60,0,0,0,5,0.3225319418037075
61,1,1,0,5,0.597876347176443
62,1,0,-1,5,0.5280030545628309
63,0,0,0,5,0.09551388897297668
64,1,1,0,5,0.6938509825380845
65,1,1,0,5,0.6272467359813458
66,1,1,0,5,0.7966479224842741
67,0,0,0,5,0.39526852277493973
68,0,0,0,5,0.2773338347541279
69,1,1,0,5,0.5825179738646852
70,1,1,0,5,0.7720338836097701
71,0,0,0,5,0.1552523604891402
72,0,0,0,5,0.20916017438638365
73,0,1,1,5,0.47885087980312424
74,1,1,0,5,0.6722966164768603
75,0,0,0,5,0.37805326864542466
76,0,0,0,5,0.26331699537077774
77,0,0,0,5,0.22186179702620032
78,1,1,0,5,0.7123640097359993
79,1,1,0,5,0.8180126688135977
80,0,0,0,5,0.3744278285167349
81,0,0,0,5,0.19414107495050134
82,1,0,-1,5,0.5191715941634091
83,0,0,0,5,0.3390036801428911
84,1,1,0,5,0.7430480652105224
85,0,0,0,5,0.35068619995335276
86,1,0,-1,5,0.5183436673300756
87,0,0,0,5,0.11388429733212387
88,0,0,0,5,0.43942545497209967
89,0,0,0,5,0.09884404908897934
90,0,1,1,5,0.4616728389763349
91,1,1,0,5,0.7686002140983729
92,0,0,0,5,0.2169261617953079
93,0,0,0,5,0.13246322349850392
94,1,1,0,5,0.5961031324022833
95,0,0,0,5,0.22782648591922905
96,0,0,0,5,0.4962336271136862
97,0,0,0,5,0.0876744154921499
98,0,0,0,5,0.46338195861098075
99,1,0,-1,5,0.5687674400495752
100,0,0,0,5,0.48728671797096956
101,0,1,1,5,0.42506740577946006
102,0,0,0,5,0.12988248273785238
103,0,0,0,5,0.37199795358031995
104,1,1,0,5,0.6016439126428526
105,1,1,0,5,0.8661481955642526
106,0,0,0,5,0.19535502355534357
107,0,0,0,5,0.23377609169713615
108,1,1,0,5,0.5504636549826672
109,0,0,0,5,0.48237973005705487
110,0,0,0,5,0.12571942866424796
111,0,0,0,5,0.2598391269371121
112,0,0,0,5,0.4089292626001645
113,1,1,0,5,0.8214422342615336
114,0,0,0,5,0.176030476896426
