idx,y_pred,y_true,residual,fold,proba_pos
0,1,0,-1,1,0.6337014914953251
1,0,0,0,1,0.24302983900386171
2,0,0,0,1,0.290041215629034
3,1,1,0,1,0.8437251280108679
4,1,0,-1,1,0.595380898619579
5,1,1,0,1,0.597426981028197
6,1,0,-1,1,0.5346636907151843
7,1,1,0,1,0.6680256824100991
8,1,1,0,1,0.6694876535882862
9,1,1,0,1,0.649590768827075
10,0,0,0,1,0.2553846898987941
11,0,0,0,1,0.32392947006163086
12,0,0,0,1,0.3975153715026004
13,1,1,0,1,0.7818198772221573
14,1,1,0,1,0.6573426426482054
15,0,0,0,1,0.4166137595661853
16,0,0,0,1,0.06137329191414838
17,0,0,0,1,0.18397203407572954
18,0,0,0,1,0.4272579892923816
19,1,1,0,1,0.7211489591873798
20,0,0,0,1,0.48737179868806746
21,1,1,0,1,0.536114280989099
22,0,0,0,1,0.4480646269372782
23,1,1,0,1,0.5540762859423908
24,0,0,0,1,0.3515747976815418
25,1,1,0,1,0.6218403006704605
26,1,1,0,1,0.6542276051898085
27,0,0,0,1,0.1489893111367007
28,0,0,0,1,0.2801710380507496
29,1,1,0,1,0.5662518160838289
30,0,0,0,1,0.30062085176510134
31,1,1,0,1,0.7596011423551381
32,1,1,0,1,0.5771641209234727
33,0,0,0,1,0.3029767894029308
34,1,1,0,1,0.6705920742669477
35,0,0,0,1,0.16113224677374904
36,0,0,0,1,0.13009133167642445
37,0,0,0,1,0.3763117424462311
38,0,0,0,1,0.3482211450237289
39,0,0,0,1,0.2949627010569095
40,0,0,0,1,0.44431324077586687
41,1,1,0,1,0.7441768556563253
42,0,0,0,1,0.46802744647397915
43,0,0,0,1,0.1995883574600304
44,0,0,0,1,0.356504899752137
45,0,0,0,1,0.19456115335321877
46,1,1,0,1,0.8562621051549748
47,0,0,0,1,0.4967743803392801
48,0,0,0,1,0.4288708149764695
49,0,1,1,1,0.4785434849566849
50,1,1,0,1,0.7121357556030435
51,0,0,0,1,0.2073288265549351
52,0,0,0,1,0.36210949973765344
53,0,0,0,1,0.18155541762270372
54,0,0,0,1,0.278062688381505
55,0,0,0,1,0.2636930305152832
56,0,0,0,1,0.13563987622654514
57,1,1,0,1,0.7034955438831321
58,0,0,0,1,0.4758940447114295
59,0,0,0,1,0.19344532873852435
60,1,1,0,1,0.6489599866984336
61,0,0,0,1,0.29848814545257546
62,1,1,0,1,0.6011119626572943
63,0,0,0,1,0.49275052668205477
64,0,0,0,1,0.12975717181926644
65,1,1,0,1,0.6817817719801019
66,1,1,0,1,0.6163653942323807
67,1,1,0,1,0.7836148673462683
68,0,0,0,1,0.3697609234954661
69,0,0,0,1,0.2296317366858616
70,1,1,0,1,0.5722598705749522
71,0,0,0,1,0.19213318677072325
72,0,0,0,1,0.23692395978604544
73,1,1,0,1,0.5160316165870326
74,1,1,0,1,0.6691527448907358
75,0,0,0,1,0.38783861501969596
76,0,0,0,1,0.2597546557675381
77,0,0,0,1,0.2213186259583447
78,1,0,-1,1,0.5211373423292492
79,1,1,0,1,0.777442048383375
80,1,1,0,1,0.8298517204292614
81,0,0,0,1,0.34752423033556445
82,0,0,0,1,0.22227828189937923
83,0,0,0,1,0.4931894125614141
84,0,0,0,1,0.3573122818017464
85,1,1,0,1,0.8426916796673668
86,0,0,0,1,0.3247730467145699
87,0,0,0,1,0.472002135973211
88,0,0,0,1,0.08382759742264391
89,0,0,0,1,0.28894342943607104
90,0,0,0,1,0.3914694219943543
91,0,0,0,1,0.47431670312868207
92,0,0,0,1,0.16296201451783063
93,0,1,1,1,0.47701147178113706
94,1,1,0,1,0.8213322395660435
95,0,0,0,1,0.1944539431906685
96,0,0,0,1,0.19025358060909184
97,0,0,0,1,0.1280367223123737
98,0,0,0,1,0.13860074688423668
99,0,0,0,1,0.2348836365011451
100,0,0,0,1,0.45818465396147434
101,0,0,0,1,0.06305226983689582
102,0,0,0,1,0.4735408434375658
103,1,0,-1,1,0.5064171586902312
104,0,1,1,1,0.45621912943514176
105,0,0,0,1,0.19352577285245098
