feature,importance
fp_969,0.03593922988588185
fp_695,0.029692793115625803
fp_664,0.029602363569414935
fp_33,0.029585574275434907
fp_1,0.0244826530976741
fp_247,0.024052112248694642
fp_170,0.02374463352826033
fp_356,0.022856658593640927
fp_645,0.02098118562966343
fp_80,0.020354169409223057
fp_227,0.02019423505379071
fp_650,0.019904224404081395
fp_893,0.01987764439723035
fp_849,0.019570133666645294
fp_807,0.01664358172647671
fp_863,0.01599638918877798
fp_147,0.01497531179440022
fp_93,0.014606788190592055
fp_172,0.013869769304365087
fp_222,0.013792671332325975
fp_726,0.013240776705614138
fp_458,0.012939004717287272
fp_931,0.012706255458319517
fp_270,0.010881711829847759
fp_886,0.010635914540616987
fp_656,0.010545524992830771
fp_264,0.01047105524936791
fp_983,0.010341397770916177
fp_926,0.009038312931384185
fp_740,0.008737637852927846
fp_119,0.00824471162717543
fp_610,0.008173293272188152
fp_299,0.007815004623396401
fp_115,0.007544393398475603
fp_897,0.007535185344614746
fp_785,0.007063150784895585
fp_128,0.006875057676826586
fp_463,0.006787810058335249
fp_233,0.0067702947079125156
fp_1019,0.006714658469549931
fp_389,0.006589718984348571
fp_53,0.006471096139901016
fp_564,0.006444510400576295
fp_623,0.006336250731863541
fp_739,0.006267206493336012
fp_319,0.006248358791887851
fp_357,0.006072123027897745
fp_525,0.005997570749752399
fp_848,0.0059713563328255325
fp_540,0.005870838363279215
fp_680,0.005842087222163687
fp_829,0.005704633160968659
fp_283,0.005689751333854854
fp_576,0.005487291827640399
fp_722,0.00545793735823384
fp_852,0.005432747236535757
fp_573,0.0053895953717328195
fp_655,0.0051521288316431985
fp_274,0.004625720271262898
fp_117,0.004540586815156815
fp_13,0.004271867460540897
fp_869,0.004265836368427451
fp_694,0.004155364123121037
fp_953,0.004097387188776973
fp_225,0.0039700658282348185
fp_295,0.003908098752715037
fp_197,0.0038567880797794286
fp_634,0.0038272415869076656
fp_202,0.003559676414024123
fp_453,0.0035410628915757423
fp_481,0.003524283305117385
fp_667,0.0035112557710424066
fp_208,0.0034810476075773007
fp_155,0.003465893618919482
fp_322,0.003415734946594628
fp_243,0.0034152638518216397
fp_326,0.003103988007039972
fp_673,0.003100397216360055
fp_489,0.0030750129374802868
fp_392,0.003039459648035948
fp_935,0.0030285716416667
fp_929,0.0030035706405116395
fp_697,0.002999939366782887
fp_466,0.0029475909260396234
fp_492,0.00292939444920309
fp_332,0.0029059733383806374
fp_183,0.002905576429091942
fp_527,0.0028735799235446963
fp_29,0.00274398846904821
fp_416,0.0027168036318733824
fp_112,0.0027056057311749125
fp_143,0.002651826869056556
fp_1017,0.002604869519695558
fp_736,0.002577093126590001
fp_210,0.002574847319241946
fp_887,0.002567913097153928
fp_501,0.0025134579797874653
fp_443,0.0024900512627624113
fp_507,0.002412412081295069
fp_960,0.0024074578452840676
fp_41,0.0023929826321618932
fp_94,0.0021245145325680913
fp_400,0.0020923951144715424
fp_371,0.0020174215788868696
fp_749,0.0019381776560009577
fp_245,0.001925469344083732
fp_114,0.0019025713873698368
fp_939,0.0018970092311841916
fp_493,0.0018140403051477
fp_4,0.0017964802602255599
fp_734,0.0017688056739669413
fp_572,0.001763809903074238
fp_896,0.0017035247921609624
fp_957,0.0016242286082734586
fp_968,0.00160775301218347
fp_200,0.0016013888317239022
fp_469,0.0015994748976642897
fp_217,0.001598280569355946
fp_235,0.001542668273785806
fp_590,0.0015372497655533376
fp_825,0.0015235657992692725
fp_59,0.0015086909098972223
fp_526,0.0014947180933319397
fp_265,0.0014921255946301277
fp_820,0.0014553991463072359
fp_276,0.0014187547859464342
fp_417,0.0014104403221061816
fp_407,0.0014094573394577022
fp_452,0.0013697344623216058
fp_980,0.0013643565617090336
fp_901,0.0013578600445459737
fp_188,0.001356372660581782
fp_269,0.0013367407875429199
fp_904,0.0013217150528488711
fp_259,0.0013044602677942602
fp_387,0.0013040270963297076
fp_846,0.0012908387433594388
fp_551,0.0012809433714265177
fp_707,0.0012800390758341486
fp_58,0.0012670844207038625
fp_1002,0.0012563764963192026
fp_54,0.0012342486049211814
fp_354,0.0012316862139882452
fp_359,0.001229969731571741
fp_494,0.001222963890280933
fp_731,0.00122123845071345
fp_482,0.001220219392380978
fp_532,0.001199181155637498
fp_292,0.001166830304230767
fp_312,0.0010982882459747022
fp_151,0.001095637870066563
fp_234,0.0010870324031214086
fp_816,0.001075484243673786
fp_242,0.0010640275052386887
fp_997,0.0010536791452462001
fp_679,0.0010367102833711273
fp_712,0.0010323037906231848
fp_932,0.001031175028289314
fp_156,0.001029159556738276
fp_872,0.001014797284233016
fp_686,0.0009995604124678524
fp_418,0.0009950009388936278
fp_981,0.0009942819067831285
fp_748,0.0009737415203817481
fp_715,0.0009587695938816355
fp_111,0.0009546050275333727
fp_369,0.0009514711116867082
fp_355,0.0009476841189931638
fp_770,0.0009230950841356341
fp_323,0.0009064810364382632
fp_135,0.0008505317195509563
fp_173,0.0008325754664750413
fp_684,0.0008163591801608582
fp_381,0.0008045075186118513
fp_341,0.000783006731713549
fp_862,0.0007797752987711041
fp_592,0.0007661170887261509
fp_406,0.0007484785067492302
fp_817,0.0007364891918489518
fp_587,0.000710189847681241
fp_108,0.0006997422811522362
fp_248,0.0006936384909705279
fp_240,0.0006903774839703351
fp_812,0.0006510670306103021
fp_603,0.0006488786004739966
fp_454,0.000640639734329602
fp_89,0.0006332867169510355
fp_271,0.0006235745348815727
fp_894,0.0006215242462831067
fp_533,0.0006183301250021502
fp_690,0.0006024634039109837
fp_81,0.0005996149595973899
fp_947,0.000567671974708924
fp_828,0.0005637652874306224
fp_677,0.000540124687995973
fp_504,0.0005166161620998162
fp_301,0.0005100143352645501
fp_763,0.0005068137205367948
fp_37,0.0004976583659316731
fp_689,0.0004961780981820879
fp_662,0.0004907203040775672
fp_163,0.00048536479234111867
fp_948,0.0004823279838793772
fp_374,0.00048145285152417566
fp_140,0.00048061220732358153
fp_456,0.0004805443535662008
fp_790,0.0004797831892220843
fp_543,0.00047601720746571677
fp_483,0.0004755775021092276
fp_598,0.00046397182525658944
fp_518,0.00046026993673670976
fp_531,0.00045772692515280803
fp_451,0.00044967806035370333
fp_616,0.0004448088251509558
fp_329,0.00044117010669489294
fp_90,0.0004313805060267726
fp_473,0.0004291993746782371
fp_837,0.0004263906869407616
fp_989,0.00041608646420044927
fp_979,0.00040842901334452826
fp_597,0.00040557765531398337
fp_268,0.0003633257685457101
fp_866,0.0003599340455035896
fp_892,0.0003582481155854604
fp_191,0.000348145305018593
fp_1009,0.00034571390583436166
fp_162,0.00034239449864653724
fp_159,0.0003399415356757301
fp_390,0.0003387980646315181
fp_808,0.0003363774870666171
fp_378,0.00033623432720638886
fp_596,0.0003253914752770259
fp_124,0.0003253743719577357
fp_39,0.000309137499976133
fp_841,0.00030834765072592794
fp_168,0.00030811253768877716
fp_17,0.00030619037495246493
fp_450,0.00029205081232706165
fp_721,0.0002877063882839596
fp_923,0.0002861733231135191
fp_856,0.00028585614925897597
fp_238,0.0002737347239690242
fp_586,0.0002712718448396857
fp_409,0.0002505796947744277
fp_446,0.00024897203073762634
fp_713,0.0002440929698784628
fp_798,0.00023830412600186048
fp_625,0.0002316843103370882
fp_725,0.00022629115268802107
fp_464,0.00022604734007084234
fp_744,0.0002247318060144471
fp_857,0.00022188115032794725
fp_495,0.0002213576088140502
fp_475,0.0002203988702611915
fp_836,0.0002163806539739161
fp_805,0.0002147416576380687
fp_74,0.00020841560537459937
fp_584,0.00020829567199867746
fp_823,0.0002026843832258945
fp_996,0.00020264244495138927
fp_497,0.00020070571906376702
fp_376,0.00019900918450235384
fp_487,0.0001919194635044572
fp_258,0.00018894089686544635
fp_403,0.00018893911601069292
fp_529,0.00018340396731877516
fp_498,0.00018245958665463174
fp_361,0.000173140164689082
fp_647,0.0001701957080055083
fp_804,0.00015857795766777223
fp_412,0.00015120511545165286
fp_64,0.00014890126482768284
fp_908,0.00014854089968536
fp_32,0.00014585805410290305
fp_231,0.00014558259633932623
fp_15,0.00014510239450535786
fp_294,0.0001434099830099177
fp_408,0.0001414244102935114
fp_691,0.00014102129713743205
fp_455,0.00013690255726557876
fp_226,0.00013579070633228013
fp_990,0.00013537513496393973
fp_434,0.00013530570920382645
fp_457,0.00013528114166121914
fp_524,0.00013420569476273493
fp_830,0.00013280723919113438
fp_508,0.00013244761166574946
fp_922,0.00013201717161280595
fp_999,0.00013150714536220423
fp_638,0.00013049571040406641
fp_55,0.0001239252036993599
fp_118,0.00012228292878750524
fp_428,0.00012106613809188913
fp_104,0.00011951079304609418
fp_345,0.00011927873384807667
fp_782,0.00011913467100089459
fp_575,0.00011798858051863023
fp_719,0.00011514212239239078
fp_465,0.0001046270639794459
fp_998,9.638314801498668e-05
fp_624,9.546497998969063e-05
fp_349,9.455693154780991e-05
fp_176,9.125272564799201e-05
fp_669,9.045188861419371e-05
fp_440,8.816491509665965e-05
fp_0,8.797597653638954e-05
fp_48,8.744149473270526e-05
fp_601,8.291532979964232e-05
fp_78,8.231515249238608e-05
fp_633,8.185181863549303e-05
fp_193,7.43360514007254e-05
fp_567,7.399356754255507e-05
fp_149,7.116708274077124e-05
fp_350,6.11066975807263e-05
fp_348,6.01212375996499e-05
fp_1011,5.5898480505410735e-05
fp_815,5.045167621939897e-05
