feature,importance
fp_33,0.033609186370689104
fp_227,0.029797163082580257
fp_695,0.028366053250263732
fp_664,0.027349699012244204
fp_969,0.026203025807827088
fp_645,0.022410607313122822
fp_1,0.022262729371443364
fp_893,0.021210194955076582
fp_247,0.01992537461627375
fp_80,0.01917806758061245
fp_650,0.019000736912708153
fp_147,0.018778750069905904
fp_172,0.015804770674185332
fp_807,0.01567839285351353
fp_170,0.015539394946079756
fp_458,0.015302147334266136
fp_863,0.01477303752157262
fp_931,0.014743151008728306
fp_270,0.013762971188068435
fp_983,0.012330050573308177
fp_119,0.011883986595558315
fp_222,0.011204230682591392
fp_93,0.01115373432221066
fp_886,0.011137756736986864
fp_356,0.010825831685310244
fp_264,0.010503471493158443
fp_573,0.010390202571860534
fp_656,0.010362538726293242
fp_849,0.010237214410126275
fp_926,0.010182217198997865
fp_225,0.008885432088907332
fp_274,0.008530465000513736
fp_389,0.00843816374024087
fp_634,0.008358943990325022
fp_610,0.008329203810208866
fp_739,0.008265154473969635
fp_1019,0.007718337048308797
fp_726,0.0076755411236281825
fp_820,0.007574539123345268
fp_540,0.0071003556234273514
fp_564,0.007059241111033229
fp_576,0.006790471137199969
fp_128,0.006599486132153623
fp_357,0.006393648060633186
fp_697,0.0063434667763605165
fp_897,0.006309732368634572
fp_322,0.0062527931926158456
fp_299,0.006149455374774084
fp_740,0.005817911724429077
fp_829,0.005789488090794963
fp_319,0.00559191395257493
fp_233,0.005507613138573616
fp_848,0.005090064067723609
fp_115,0.004987084636111633
fp_283,0.0049573680083671605
fp_53,0.0049401337627586394
fp_722,0.004912444084306367
fp_680,0.004897227173938023
fp_463,0.004867408526380859
fp_525,0.0048439660615848075
fp_869,0.004669328900554554
fp_623,0.004364209361743669
fp_392,0.004363874259771854
fp_13,0.004344660858631638
fp_852,0.004315262679835993
fp_202,0.004282833951279508
fp_785,0.004267797491297953
fp_183,0.004011184533647582
fp_492,0.00399105723260041
fp_332,0.0038666786983132047
fp_935,0.0037769285653906585
fp_507,0.0036481929833621462
fp_416,0.0036399688145200486
fp_953,0.0036397832507921906
fp_326,0.0035952679225612428
fp_887,0.003594995798634864
fp_208,0.003556067168415853
fp_453,0.0035101724867272585
fp_197,0.0034547131315798103
fp_443,0.0034116256986814115
fp_117,0.0033889441566988037
fp_295,0.0033870721503167648
fp_655,0.003332441105512438
fp_667,0.003253691099568954
fp_527,0.0032369859647871408
fp_400,0.0030752007548857678
fp_929,0.0030626954734320542
fp_243,0.0030544570792142936
fp_489,0.0030290555197664687
fp_59,0.003019224261591951
fp_694,0.003011979084873177
fp_957,0.0029980552686659162
fp_673,0.0027104709574145495
fp_466,0.0026542509397150054
fp_188,0.002602678656084172
fp_452,0.002551452813726846
fp_4,0.0025213635285215347
fp_369,0.002495866391193487
fp_493,0.0024278874985164123
fp_29,0.0023766149108891024
fp_268,0.0023075195766922483
fp_590,0.002280386523398242
fp_259,0.0022326823004422043
fp_269,0.0022315506215687536
fp_354,0.00220056568503806
fp_41,0.0021746259709589954
fp_210,0.002172919423455149
fp_114,0.002159026667446971
fp_245,0.0021135920024925596
fp_456,0.002065021513826913
fp_481,0.002061305285306791
fp_143,0.00204906736231277
fp_140,0.00193930633601655
fp_378,0.0019288190975781556
fp_94,0.0019130930434373213
fp_235,0.0018981932121892285
fp_1017,0.0018615528051272813
fp_736,0.0018449439606548824
fp_112,0.0018176735087791509
fp_155,0.0017766057822978729
fp_939,0.001739474525484856
fp_217,0.0017226822302676952
fp_469,0.0016729721749902987
fp_292,0.0016662203758135443
fp_551,0.001664347224372019
fp_1002,0.0016527318177495705
fp_526,0.0016149185319862247
fp_968,0.0015533532992847718
fp_731,0.0015488397004437325
fp_877,0.001518479210839973
fp_960,0.0015155920236518327
fp_151,0.0015151188740040805
fp_464,0.0014871410880571386
fp_387,0.001473733674926526
fp_707,0.0014516760696295227
fp_715,0.0014428713540572367
fp_242,0.0014288297585853128
fp_371,0.0014042460033344192
fp_406,0.0013585169348934683
fp_359,0.001356042188175775
fp_980,0.0013509573246559177
fp_501,0.001349622599522313
fp_323,0.0013276909938826486
fp_808,0.001312056916012777
fp_58,0.001256229490960025
fp_54,0.0012396771303833404
fp_276,0.001230751647396871
fp_407,0.0012202545458800675
fp_111,0.0011947870105768548
fp_248,0.0011928091192206323
fp_825,0.001190449357051607
fp_494,0.0011787112634640393
fp_901,0.0011754488901738976
fp_679,0.001174162936727062
fp_240,0.0011606228547911233
fp_846,0.0011512513130451769
fp_932,0.001116433081174582
fp_770,0.001114365179299256
fp_896,0.0010919908642496325
fp_482,0.0010894129725182067
fp_265,0.0010551839958238278
fp_904,0.0010538531000161282
fp_872,0.0010481412763326103
fp_341,0.001045127916401792
fp_200,0.0010412503019061174
fp_572,0.0010351140121596636
fp_17,0.0010188907526846043
fp_532,0.00100386449006585
fp_454,0.0009891347154603971
fp_173,0.0009583643533100419
fp_981,0.000953537525665824
fp_749,0.0009457395170576746
fp_781,0.0009445826458542369
fp_108,0.0009009362288944472
fp_804,0.0008849461684474145
fp_446,0.0008818105168076708
fp_301,0.0008680119442244331
fp_763,0.0008630784246326113
fp_734,0.0008599426814832897
fp_39,0.0008511942913172859
fp_409,0.0008453343488793101
fp_979,0.0008328817016718617
fp_135,0.0007989636319692552
fp_533,0.0007715633326755349
fp_89,0.0007510253636877948
fp_603,0.0007359200932892032
fp_677,0.0007278256701042337
fp_684,0.0007266879586768363
fp_712,0.0007099175947144885
fp_355,0.0007090666160744308
fp_531,0.000695995970500991
fp_271,0.0006860729962760825
fp_162,0.0006724798835431023
fp_37,0.0006693750899156759
fp_159,0.0006673301717055994
fp_596,0.0006631436086807162
fp_417,0.0006379868864694371
fp_997,0.0006376455736818116
fp_584,0.0006356794917931862
fp_156,0.0006346997151523768
fp_812,0.0006346338727224806
fp_948,0.0006065509555162822
fp_999,0.000604863393672884
fp_862,0.0005767362310227004
fp_234,0.0005722514494455977
fp_238,0.0005421193666201418
fp_597,0.0005327844941086956
fp_191,0.0005268752573377193
fp_168,0.0005067353773528941
fp_1009,0.0004982886020388667
fp_314,0.0004628378208604402
fp_866,0.0004572158964019567
fp_710,0.00045617531510189316
fp_312,0.00045257255575415287
fp_450,0.00044707418802340934
fp_15,0.00044108483573793476
fp_748,0.00043846651080025863
fp_892,0.00043685648264446374
fp_690,0.0004160253344816734
fp_586,0.0004126903406755897
fp_836,0.000389641772752897
fp_376,0.00038927642493202276
fp_390,0.0003803386823099078
fp_616,0.0003746557174235241
fp_587,0.00036805301262541435
fp_689,0.00036792297640070705
fp_947,0.0003611892866241292
fp_381,0.00034891616362057174
fp_857,0.0003235231309559949
fp_488,0.00030612082511441565
fp_104,0.0003058823576924334
fp_329,0.000302329899938868
fp_418,0.000301288332650233
fp_74,0.0002933000064192727
fp_504,0.0002910046799263822
fp_719,0.0002804286033372619
fp_638,0.00027933385199816943
fp_816,0.00027834060081145904
fp_434,0.00027754125230540955
fp_837,0.00027057826586963083
fp_686,0.0002675240324810486
fp_70,0.0002592109135328099
fp_575,0.00024130582118540194
fp_592,0.0002395431375225124
fp_483,0.0002301453817084772
fp_163,0.000220085550759616
fp_989,0.00020941849917152506
fp_193,0.0002063258763894259
fp_828,0.00020364681350968332
fp_105,0.0002025487557594159
fp_805,0.00019620137520098878
fp_451,0.00019068010787442192
fp_349,0.00017979520262751685
fp_814,0.0001751663248061281
fp_473,0.00017226610078422067
fp_894,0.00016860791315138335
fp_798,0.00016499290637144004
fp_543,0.000161814963471309
fp_744,0.00015969005599547137
fp_316,0.00015519319843121965
fp_625,0.0001540947501351018
fp_662,0.00015219751979267732
fp_856,0.00014758006799242134
fp_455,0.0001453430676395159
fp_687,0.0001443522040973073
fp_518,0.0001409872821652741
fp_78,0.00013990857231411825
fp_796,0.00013684999360086763
fp_681,0.00013509464940802575
fp_498,0.00013482657466463527
fp_563,0.00013432463337876557
fp_508,0.00013309943606446158
fp_598,0.0001296404218252488
fp_81,0.00012152119089348016
fp_711,0.00012027541634375782
fp_830,0.00011760173154081657
fp_601,0.00011293499621043814
fp_854,0.00010724167121842481
fp_600,0.00010592387830539438
fp_431,0.00010413088358273813
fp_487,0.00010332477417330279
fp_475,0.00010241920839282971
fp_990,9.902466813863106e-05
fp_428,9.877653932111139e-05
fp_361,9.670686131338316e-05
fp_294,9.267821629693366e-05
fp_790,9.060705188251953e-05
fp_823,8.956747913966962e-05
fp_149,8.897525679999055e-05
fp_985,8.793890291259592e-05
fp_158,8.67522614441505e-05
fp_691,8.245802284756004e-05
fp_497,8.232631824122123e-05
fp_815,8.138237621761772e-05
fp_221,7.640884096170716e-05
fp_435,7.549650676451795e-05
fp_258,7.482657926988194e-05
fp_348,7.291345437415925e-05
fp_350,6.23378419613952e-05
fp_457,6.0125989216460594e-05
fp_32,5.750946926457421e-05
fp_345,5.5062984343940365e-05
fp_624,5.193155425443634e-05
fp_647,4.482970251478508e-05
fp_176,3.859257077068354e-05
fp_923,3.030110986726538e-05
fp_336,3.020814816947286e-05
fp_510,2.3124427482852276e-05
fp_922,2.3082204764743295e-05
fp_529,2.2350129559942616e-05
fp_938,1.621283837383108e-05
fp_725,1.584106289962025e-05
fp_55,1.1515319446744282e-05
fp_351,9.05111854722346e-06
fp_25,5.7867524680573596e-06
fp_996,6.452706782188598e-18
fp_717,0.0
fp_612,0.0
fp_613,0.0
fp_733,0.0
fp_738,0.0
fp_716,0.0
fp_737,0.0
fp_615,0.0
fp_735,0.0
fp_741,0.0
fp_614,0.0
fp_718,0.0
fp_732,0.0
fp_617,0.0
fp_729,0.0
fp_728,0.0
fp_727,0.0
fp_724,0.0
fp_723,0.0
fp_721,0.0
fp_618,0.0
fp_619,0.0
fp_620,0.0
fp_720,0.0
fp_730,0.0
fp_631,0.0
fp_621,0.0
fp_659,0.0
fp_646,0.0
fp_648,0.0
fp_649,0.0
fp_688,0.0
fp_651,0.0
fp_652,0.0
fp_685,0.0
fp_653,0.0
fp_683,0.0
fp_654,0.0
fp_682,0.0
fp_657,0.0
fp_658,0.0
fp_678,0.0
fp_643,0.0
fp_660,0.0
fp_661,0.0
fp_676,0.0
fp_675,0.0
fp_674,0.0
fp_672,0.0
fp_671,0.0
fp_670,0.0
fp_669,0.0
fp_668,0.0
fp_663,0.0
fp_665,0.0
fp_666,0.0
fp_644,0.0
fp_642,0.0
fp_714,0.0
fp_702,0.0
fp_713,0.0
fp_622,0.0
fp_709,0.0
fp_708,0.0
fp_706,0.0
fp_626,0.0
fp_627,0.0
fp_628,0.0
fp_629,0.0
fp_705,0.0
fp_704,0.0
fp_703,0.0
fp_630,0.0
fp_701,0.0
fp_641,0.0
fp_700,0.0
fp_699,0.0
fp_632,0.0
fp_633,0.0
fp_698,0.0
fp_635,0.0
fp_696,0.0
fp_636,0.0
fp_637,0.0
fp_639,0.0
fp_693,0.0
fp_692,0.0
fp_640,0.0
fp_0,0.0
fp_811,0.0
fp_742,0.0
fp_937,0.0
fp_920,0.0
fp_921,0.0
fp_924,0.0
fp_925,0.0
