idx,y_pred,y_true,residual,fold,proba_pos
0,1,0,-1,10,0.6471389541512625
1,0,0,0,10,0.22224834622932785
2,0,0,0,10,0.2068287040838763
3,0,0,0,10,0.3232385108923894
4,1,1,0,10,0.8090065069116147
5,1,0,-1,10,0.5992006967065802
6,0,0,0,10,0.45199301014699883
7,1,1,0,10,0.6481934519325603
8,1,1,0,10,0.5958320632857033
9,0,0,0,10,0.3609153048732585
10,0,0,0,10,0.23568531854434727
11,0,0,0,10,0.39087315915079734
12,1,1,0,10,0.7625543735327981
13,1,1,0,10,0.733927796675469
14,0,0,0,10,0.3788904895639705
15,0,0,0,10,0.0719415480660264
16,0,0,0,10,0.19742202192757408
17,0,0,0,10,0.4707359326156413
18,1,1,0,10,0.7376407708455429
19,0,0,0,10,0.48356659291690063
20,1,1,0,10,0.5423415516346836
21,0,0,0,10,0.375812375104282
22,0,0,0,10,0.20736628781894986
23,1,1,0,10,0.7283538602400199
24,0,0,0,10,0.1781155603307188
25,0,0,0,10,0.28154471151037547
26,1,1,0,10,0.5994247611005258
27,0,0,0,10,0.2723376312753532
28,1,1,0,10,0.7507911748133878
29,1,1,0,10,0.5533545856779075
30,1,0,-1,10,0.7884459172105374
31,1,1,0,10,0.630745295944871
32,0,0,0,10,0.16423779532854998
33,0,0,0,10,0.1630835002364217
34,0,0,0,10,0.4336104442413154
35,0,0,0,10,0.0903942256406564
36,0,0,0,10,0.30499184171106747
37,0,0,0,10,0.45517174715277187
38,1,1,0,10,0.6525708307625336
39,1,0,-1,10,0.5176627792024899
40,0,0,0,10,0.34349204491890906
41,0,0,0,10,0.2068116867798047
42,1,1,0,10,0.8324431154908805
43,0,0,0,10,0.08274744437102285
44,1,0,-1,10,0.5531199432678281
45,0,0,0,10,0.42988589598259447
46,0,1,1,10,0.49108956986026414
47,1,1,0,10,0.7010237975792405
48,0,0,0,10,0.2354583748193345
49,0,0,0,10,0.2599017085952667
50,0,0,0,10,0.19759252906395336
51,0,0,0,10,0.23733753839647134
52,0,0,0,10,0.15387937732131207
53,0,0,0,10,0.4483357530731144
54,0,0,0,10,0.21060675005863938
55,1,1,0,10,0.6581008294065115
56,0,0,0,10,0.29106535799080846
57,0,0,0,10,0.4232187758627557
58,0,0,0,10,0.11784568200398311
59,1,1,0,10,0.678853785154753
60,0,0,0,10,0.35548006336977844
61,0,0,0,10,0.23007056391235164
62,1,1,0,10,0.5515401409137644
63,1,1,0,10,0.7714152025073318
64,0,0,0,10,0.20369624250886614
65,0,0,0,10,0.24258636604027403
66,1,1,0,10,0.5222137770309242
67,1,1,0,10,0.6468513428107753
68,0,0,0,10,0.3910391148586703
69,0,0,0,10,0.264881797601222
70,1,0,-1,10,0.5185271783382976
71,1,1,0,10,0.7151192986808815
72,1,1,0,10,0.7928737473015219
73,0,0,0,10,0.20940236266101056
74,1,0,-1,10,0.5319080354257862
75,0,0,0,10,0.27052433421100525
76,1,1,0,10,0.8031383308258674
77,0,0,0,10,0.3281535381706962
78,1,0,-1,10,0.5025237166016701
79,0,0,0,10,0.09060689371128822
80,0,0,0,10,0.3271208940393677
81,0,0,0,10,0.4694594151181805
82,1,0,-1,10,0.539468849972496
83,0,0,0,10,0.15806816605505625
84,1,1,0,10,0.5102747860875732
85,1,1,0,10,0.8063246447265384
86,0,0,0,10,0.20100617449850727
87,0,0,0,10,0.23307394882088833
88,0,0,0,10,0.11183419555662388
89,0,0,0,10,0.13431776569119092
90,1,1,0,10,0.6129465355837278
91,0,0,0,10,0.19281336851358677
92,1,0,-1,10,0.5330591021526095
93,0,0,0,10,0.08054521125484292
94,1,0,-1,10,0.5128826197121278
95,1,0,-1,10,0.598887459508608
96,1,0,-1,10,0.5165192937422389
97,0,1,1,10,0.44317328241145065
98,0,0,0,10,0.18447398031976583
99,0,0,0,10,0.38337761547843946
100,0,0,0,10,0.3550787044680888
101,1,1,0,10,0.6194014544271118
102,0,0,0,10,0.1965837890579398
103,0,0,0,10,0.23821960942028736
104,0,1,1,10,0.49845118939006156
105,0,0,0,10,0.4565635015352896
106,0,0,0,10,0.1740824427617494
107,0,0,0,10,0.27869745546945696
108,0,1,1,10,0.4660976247145962
109,0,0,0,10,0.4183282110591624
110,1,1,0,10,0.598887459508608
111,1,1,0,10,0.8071358135694109
112,0,0,0,10,0.1800473228102263
113,1,1,0,10,0.6196643040741161
114,0,0,0,10,0.2852042331604619
115,1,0,-1,10,0.6316157303383144
116,0,0,0,10,0.2379835928068666
117,0,0,0,10,0.4828964198937219
118,0,0,0,10,0.10252013509198601
119,1,1,0,10,0.8438684903826561
120,0,0,0,10,0.08198166050360971
121,0,0,0,10,0.11011639492659707
122,1,0,-1,10,0.5929019507524017
123,0,0,0,10,0.1422170459216665
124,0,0,0,10,0.10674666492065336
125,0,0,0,10,0.4090559507248556
126,0,0,0,10,0.2827139138963714
127,0,0,0,10,0.15620206119558294
128,0,0,0,10,0.44261484253814004
129,0,0,0,10,0.3496263432854599
130,0,0,0,10,0.1419983789111046
131,1,1,0,10,0.7305624064474695
132,0,0,0,10,0.16156188061089266
133,0,0,0,10,0.30143913255414917
134,0,0,0,10,0.36526926684392663
135,0,0,0,10,0.11484044106690007
136,0,0,0,10,0.4340193573603044
137,1,1,0,10,0.7187089759190063
