feature,importance
fp_33,0.03688889258270424
fp_695,0.032705889683181395
fp_664,0.0314734373879015
fp_969,0.030908997255636513
fp_227,0.027663879094118108
fp_893,0.02067575479409366
fp_650,0.020503848502052523
fp_1,0.020279538238133114
fp_170,0.0197000165347992
fp_147,0.0191256258897631
fp_247,0.01838390603515587
fp_172,0.017408485350312634
fp_80,0.016647592291526493
fp_886,0.014691337301378159
fp_222,0.014222274835522302
fp_807,0.014159205803704887
fp_863,0.012936180193854004
fp_983,0.012766277251628955
fp_931,0.01267002841224307
fp_540,0.012625978251418845
fp_820,0.012477464543495805
fp_645,0.012235303285347216
fp_389,0.01123567525951925
fp_356,0.01068682445114595
fp_849,0.010608016372645506
fp_458,0.009867046620476438
fp_93,0.009773660704888916
fp_610,0.009727297873222034
fp_740,0.009707901130072487
fp_115,0.009631337927275097
fp_270,0.009301508871236795
fp_926,0.009170505665822063
fp_264,0.008749997828283135
fp_656,0.008452180287775963
fp_726,0.00843488441216875
fp_694,0.007782172013745069
fp_357,0.007546544641619357
fp_119,0.007484336038303618
fp_573,0.0073078988462681
fp_749,0.00720224837548415
fp_848,0.007141743825321089
fp_697,0.007013397995243589
fp_829,0.00688663173687984
fp_233,0.006705435563862324
fp_322,0.006672122441882296
fp_1019,0.006005577862611687
fp_722,0.005940417949036014
fp_13,0.005290091690099213
fp_463,0.005289698926697061
fp_623,0.00521176811137853
fp_225,0.005042014398007603
fp_739,0.004942249246992294
fp_576,0.004833423112276818
fp_295,0.004823423252668418
fp_897,0.004765405473735061
fp_655,0.004742981773155336
fp_283,0.004667825100957949
fp_299,0.004654340086852849
fp_128,0.004637822689955703
fp_319,0.004615359133728772
fp_492,0.004612330597309507
fp_453,0.004535263480089488
fp_326,0.004409245742103636
fp_525,0.004357042270080437
fp_53,0.004243908791859281
fp_680,0.004154726496514731
fp_202,0.004073580764797038
fp_673,0.00391117230701014
fp_259,0.003691817768269835
fp_564,0.0035644762237818407
fp_527,0.003467809408734549
fp_953,0.0034513840702241933
fp_274,0.00344424819714429
fp_452,0.0033630088456182653
fp_736,0.003352125233973278
fp_183,0.003347755605148592
fp_935,0.00328493961125897
fp_443,0.0032616606321991047
fp_245,0.003234494913244019
fp_208,0.003194853393162849
fp_489,0.003156276274364254
fp_243,0.003153798108740098
fp_466,0.0031365324628695786
fp_4,0.003077769736535064
fp_117,0.003076329417748472
fp_904,0.003067667295158793
fp_785,0.003066841754585927
fp_929,0.0030518604975887675
fp_852,0.002980351836548407
fp_155,0.0029071307739989014
fp_464,0.002890724274630031
