idx,y_pred,y_true,residual
466,6.169232,6.397940,-0.228708
467,5.414041,4.742725,0.671316
468,6.107967,6.278754,-0.170787
469,6.201789,6.380211,-0.178422
470,6.329124,5.444669,0.884455
471,6.462626,6.436957,0.025669
472,6.378317,6.063146,0.315171
473,6.520457,6.442480,0.077977
474,6.520165,6.645324,-0.125159
476,5.948083,6.477121,-0.529038
477,5.583486,5.283301,0.300185
478,5.320722,6.176091,-0.855369
479,6.008886,6.579784,-0.570897
480,5.973301,5.845098,0.128203
481,5.422542,5.627980,-0.205438
482,5.944693,6.146128,-0.201435
483,5.622634,6.528737,-0.906103
484,5.998865,6.322219,-0.323355
485,6.428139,6.184691,0.243448
486,6.268014,6.602060,-0.334046
487,5.990322,5.900312,0.090009
488,5.668227,6.108227,-0.440000
489,5.843570,6.385606,-0.542036
490,5.778153,6.585461,-0.807308
492,6.111771,6.401573,-0.289802
493,4.952263,3.724276,1.227987
494,5.171448,6.176091,-1.004643
495,4.440783,6.176091,-1.735308
496,6.435402,6.301030,0.134372
497,6.043663,5.046885,0.996778
500,6.099617,6.322219,-0.222602
502,5.620963,6.342423,-0.721460
503,6.409134,6.447158,-0.038024
505,5.977061,6.322219,-0.345159
506,6.345578,7.000000,-0.654422
507,6.098591,6.357935,-0.259344
508,6.496253,6.309758,0.186495
509,6.037326,5.751510,0.285815
510,5.205082,6.290035,-1.084952
511,6.258483,6.301030,-0.042547
512,6.651566,6.073352,0.578215
513,6.307676,6.057099,0.250577
514,6.227294,6.186278,0.041016
515,6.275967,6.301030,-0.025063
516,6.762696,6.477555,0.285140
517,5.512853,5.995635,-0.482783
518,5.760279,6.204120,-0.443841
519,5.281421,6.089905,-0.808484
520,5.652955,5.043755,0.609200
521,5.479695,6.394452,-0.914756
522,3.979308,3.397940,0.581368
523,5.842884,6.491362,-0.648477
524,5.887171,5.078094,0.809077
525,5.272995,5.120574,0.152421
526,5.235328,5.548758,-0.313430
527,5.577687,5.752048,-0.174361
528,5.194621,5.698970,-0.504349
529,5.484221,5.008600,0.475621
530,5.755433,6.000000,-0.244567
531,5.501401,4.534026,0.967375
532,5.506594,6.164353,-0.657759
533,6.552984,6.552668,0.000316
534,5.177383,6.423246,-1.245863
535,6.167028,6.079181,0.087847
536,6.382713,6.908485,-0.525772
537,7.010273,6.913284,0.096989
538,6.319147,6.079181,0.239966
540,5.963336,4.615097,1.348238
541,6.065157,6.962369,-0.897213
542,6.273998,6.579784,-0.305785
543,6.109437,5.959041,0.150395
544,5.801198,6.079181,-0.277983
545,6.282165,6.857332,-0.575168
546,5.895014,7.012837,-1.117824
547,5.416886,5.950365,-0.533479
548,7.081033,7.727541,-0.646508
549,6.668271,7.176091,-0.507820
550,6.668264,5.939759,0.728505
551,7.085446,6.592177,0.493269
552,5.439643,5.136721,0.302923
