SMILE A,SMILE B,SMILE C,Young's Modulus (kPa) log10,来源,Swelling Ratio (times),Young's Modulus
[*]CC[*],[*]C([H])([H])C(O)([H])[*],,4.6020599913279625,10.4028_www.scientific.net_amr.1133.156_part_1.txt_段1_Material1,,40000.00000000001
[*]CC[*],[*]CC(C#N)[*],,5.051923916046107,10.1002_app.32971_part_1.txt_段1_Material1,,112700.0000000001
[*]CC[*],[*]CC(C(CCC)=O)([*])C,,5.756636108245848,10.1016_j.clay.2017.06.035_part_2.txt_段1_Material1,,571000.0000000001
[*]CC[*],[*]CC([*])Cl,,5.862727528317975,10.3139_217.2489_part_1.txt_段1_Material1,,729000.0000000001
[*]CC[*],[*]CC=CCCC(C#N)[*],,5.079181246047625,10.1080_03602559.2014.974191_part_2.txt_段1_Material1,,120000.00000000007
[*]CC[*],[*]CCC1C([*])C2CCC1C2,,6.079181246047625,10.4236_ojcm.2022.123007_OA_part_1.txt_段1_Material1,,1200000.0000000007
[*]CC[*],[*]CCCC(C1C([*])C2CC1C/C2=C/C)C,,5.121559844187501,10.1177_0095244310379175_part_3.txt_段1_Material4,,132299.99999999994
[*]CC[*],[*]CCCC([*])OC(C)=O,,6.218272853571447,10.1515_polyeng-2014-0213_part_1.txt_段1_Material1,,1652999.9999999986
[*]CC[*],[*]CCN[*],,6.924279286061882,10.1002_mame.202000252_part_1.txt_段1_Material1,,8400000.000000007
[*]CC[*],[*]CC[*],,6.134495855834674,10.1002_app.45755_part_1.txt_段1_Material2,,1363000.0000000002
[*]CC[*],[*]OCC[*],,5.518513939877887,10.5755_j01.ms.23.2.15074_part_1.txt_段1_Material1,,329999.9999999997
[*]CC[*],[*]O[C@H](C)CC([*])=O,,5.899820502427096,10.3389_fmats.2020.00031_part_2.txt_段1_Material1,,794000.0000000003
[*]OC(CC(OC(CC([*])=O)CC)=O)C,O=C([*])C(C)O[*],,6.230448921378274,10.1002_mame.201100053_part_1.txt_段1_Material1,,1700000.0000000007
[*]OC(CC(OC(CC([*])=O)CC)=O)C,[*]C(C)C(OCC(O[*])=O)=O,,4.346744054604849,10.1088_2053-1591_ab0eaa_part_5.txt_段1_Material2,,22220.0
[*]OC(CC(OC(CC([*])=O)CC)=O)C,[*]C([H])([H])C(O)([H])[*],,6.1702617153949575,10.1080_25740881.2021.1918162_part_3.txt_段1_Material1,,1480000.0000000005
[*]OC(CC(OC(CC([*])=O)CC)=O)C,[*]CCCC([*])OC(C)=O,,6.358886204405869,10.1016_j.polymertesting.2020.106615_part_1.txt_段1_Material1,,2285000.0000000005
[*]OC(CC(OC(CC([*])=O)CC)=O)C,[*]OCC[*],,4.314288660947498,10.1039_c6py01131d_part_2.txt_段1_Material1,,20620.00000000001
[*]OC1=C(C([*])=CC=C1C)C,[*]C(C)C[*],,6.913813852383717,10.1016_j.polymer.2018.05.075_part_2.txt_段1_Material2,,8200000.0
[*]OCC[*],COC(C(C[*])([*])C)=O,,5.0,10.1155_2015_101692_part_2.txt_段1_Material2,,100000.0
[*]OCC[*],C[Si](C)(C[*])O[*],,5.301029995663981,10.1016_j.polymer.2018.07.034_part_6.txt_段1_Material1,,200000.00000000003
[*]OCC[*],C[Si](O[*])(C)[*],,4.123851640967086,10.1016_j.electacta.2019.03.172_part_3.txt_段1_Material1,,13300.0
[*]OCC[*],[*]C([C@H](C)OC([C@H](C)O[*])=O)=O,,6.496791315700042,10.1515_pac-2016-0919_part_2.txt_段1_Material1,,3138999.9999999977
[*]OCC[*],[*]CC(C#N)[*],,4.486713775982485,10.1002_vnl.21576_part_2.txt_段1_Material1,,30669.99999999999
[*]OCC[*],[*]CC([*])Cl,,6.32221929473392,10.1088_1742-6596_908_1_012020_part_1.txt_段1_Material1,,2100000.0000000056
[*]OCC[*],[*]CCN[*],,6.504701881045554,10.1016_j.jpowsour.2011.08.041_part_1.txt_段1_Material1,,3196699.999999998
[*]OCC[*],[*]OC1=C(C([*])=CC=C1C)C,,4.247973266361806,10.1016_j.progpolymsci.2014.10.009_part_5.txt_段1_Material1,,17699.99999999999
[*]OCC[*],[*]OCC[*],,5.653212513775344,10.1016_j.indcrop.2019.111883_part_2.txt_段1_Material1,,450000.0000000003
[*]O[C@H](C)CC([*])=O,O=C([*])C(C)O[*],,6.3979400086720375,10.3390_polym12030647_part_1.txt_段1_Material1,,2499999.9999999995
[*]O[C@H](C)CC([*])=O,O=C1CCCN1C([*])C[*],,5.223755453657241,10.4028_www.scientific.net_amr.1115.296_part_1.txt_段1_Material1,,167400.00000000003
[*]O[C@H](C)CC([*])=O,[*]C(C(O[*])C)=O,,6.778151250383644,10.1016_j.polymer.2011.01.039_part_2.txt_段1_Material1,,6000000.000000003
[*]O[C@H](C)CC([*])=O,[*]C([C@H](C)OC([C@H](C)O[*])=O)=O,,5.845098040014257,10.1016_j.polymdegradstab.2016.09.017_part_7.txt_段1_Material2,,700000.0000000001
[*]O[C@H](C)CC([*])=O,[*]OC(CC(OC(CC([*])=O)CC)=O)C,,5.934498451243568,10.1016_j.compositesa.2019.05.005_part_2.txt_段1_Material2,,860000.0000000013
[*]O[C@H](C)CC([*])=O,[*]OCC[*],,5.903089986991944,10.1021_acsomega.0c05765_part_3.txt_段1_Material3,,800000.0000000003
[*]O[C@H](C)CC([*])=O,[*]O[C@H](C)CC([*])=O,,4.927370363039024,10.1021_acsabm.8b00445_part_1.txt_段1_Material1,,84600.00000000017
[*]CCCC([*])OC(C)=O,C/C(C[*])=C/C[*],,,,10.645,
[*]C([H])([H])C(O)([H])[*],O=C(O)C([*])C[*],,,,0.91051,
[*]CC([*])N1CCCC1=O,[*]C([H])([H])C(O)([H])[*],,,,15.6,
OCC1OC(C(C(C1O[*])O)O)[*],[*]C([H])([H])C(O)([H])[*],,,,3.1,
[*]NC(C(O)=O)CCC([*])=O,O=C(C(C[*])[*])N,,,,14.7,
[*]CC[*],[*]CC=CCCC(C#N)[*],,,,9.567,
O=C(C(C[*])[*])N,OC1C(OC(C(C1O)O)[*])CO[*],,,,1.75,
[*]C(C(OC1O[*])COC(C)=O)C(O)C1NC(C)=O,O=C(C(C[*])[*])N,,,,8.0,
O=C(O)C([*])C[*],[*]C([H])([H])C(O)([H])[*],,,,0.6437999999999999,
[*]CC(C)(C(OCCO)=O)[*],C[Si](O[*])(C)[*],,,,0.58,
C/C(C[*])=C/C[*],[*]CCN[*],,,,0.27,
O=C(C(C[*])[*])N,O=C(O)C([*])C[*],,,,0.91,
O=C(O)C([*])C[*],[*]CC(C#N)[*],,,,0.0616,
[*]CC(C#N)[*],[*]CC(C#N)[*],,,,1.0244,
[*]C([H])([H])C(O)([H])[*],O=C(C(C[*])[*])N,,,,7.0,
[*]C([H])([H])C(O)([H])[*],C/C(C[*])=C/C[*],,,,3.5,
[*]CC([*])N1CCCC1=O,C[Si](O[*])(C)[*],,,,0.7,
O=C(C(C[*])[*])N,O=C(C(C[*])[*])N,,,,26.6,
[*]CC(C)(C(OCCO)=O)[*],[*]CC([*])(C)C(OCC[N+](C)(C)CCCS(=O)([O-])=O)=O,,,,0.715,
[*]CC(C)(C(OCCO)=O)[*],[*]C([H])([H])C(O)([H])[*],,,,9.0,
O=C(C(C[*])[*])N,[*]CC([*])N1CCCC1=O,,,,0.182,
O=C(C(C[*])[*])N,[*]OCC[*],,,,5.39,
O=C(O)C([*])C[*],O=C(C(C[*])[*])N,,,,0.15,
[*]CC([*])N1CCCC1=O,O=C(O)C([*])C[*],,,,0.27,
[*]C([H])([H])C(O)([H])[*],[*]NC(C(O)=O)CCC([*])=O,,,,0.0395999999999999,
[*]C([C@H](C)OC([C@H](C)O[*])=O)=O,[*]NC(C(O)=O)CCC([*])=O,,,,3.21,
O=C(C(C[*])[*])N,[*]NC(C(O)=O)CCC([*])=O,,,,1.5,
O=C([*])C(C)O[*],[*]OCC[*],,,,1.38,
[*]C([H])([H])C(O)([H])[*],[*]OCC[*],,,,5.8,
[*]C(C)C(OCC(O[*])=O)=O,[*]C([H])([H])C(O)([H])[*],,,,2.8,
O=C([*])C(C)O[*],[*]NC(C(O)=O)CCC([*])=O,,,,0.4134,
[*]C([H])([H])C(O)([H])[*],[*]CC([*])N1CCCC1=O,,,,25.0,
[*]C([H])([H])C(O)([H])[*],[*]CCN[*],,,,1.11,
[*]OCC[*],[*]OCC[*],,,,25.1,
CC(O[*])CC([*])=O,[*]OCC[*],,,,60.0,
[*]CC(CC([*])C(O)=O)C(NC(C)C)=O,[*]NC(CCC([*])=O)C(O)=O,,,,14.7,
[*]OCC[*],[*]C([H])([H])C(O)([H])[*],,,,4.5,
[*]C([H])([H])C(O)([H])[*],[*]C(C(OC(O[*])C=O)CO)C=O,,,,16.3,
[*]NC(CCC([*])=O)C(O)=O,[*]C([H])([H])C(O)([H])[*],,,,5.66,
[*]OCC[*],[Na]OS(CC(C)(C)NC(C([*])C[*])=O)(=O)=O,,,,300.0,
C[Si](C)(C[*])O[*],[*]OCC[*],,,,5.0,
[*]OCC[*],[*]C(OCCCO[*])=O,,,,58.8,
