idx,y_pred,y_true,residual
150,5.643411,6.577492,-0.934081
151,6.754953,5.472756,1.282197
152,6.364896,6.334454,0.030442
153,6.403694,7.276921,-0.873228
154,4.822532,4.819544,0.002988
155,6.933254,7.483587,-0.550333
156,7.639465,8.041393,-0.401928
157,7.197201,7.477121,-0.279920
158,7.334637,6.479394,0.855243
159,7.375507,7.477121,-0.101615
160,6.635209,6.320146,0.315062
161,6.470137,6.397940,0.072197
163,6.635202,6.201397,0.433805
164,6.558788,6.986772,-0.427984
165,6.437158,6.474216,-0.037058
166,6.343803,6.004136,0.339667
167,6.479599,6.477121,0.002478
169,6.873361,8.122544,-1.249182
170,6.305738,6.281033,0.024705
171,6.170231,5.953421,0.216810
172,5.801013,6.518514,-0.717501
174,6.197818,6.348305,-0.150487
175,-0.311555,1.954243,-2.265797
176,2.138915,2.602060,-0.463145
177,2.265002,1.301030,0.963972
178,2.116184,1.954918,0.161266
179,2.917697,2.000000,0.917697
180,2.770351,2.146128,0.624223
181,2.547000,3.164353,-0.617353
182,2.968651,1.390935,1.577716
183,3.099681,2.955207,0.144475
184,2.963752,3.562293,-0.598541
186,3.508921,1.146128,2.362793
187,3.359085,2.851258,0.507827
188,2.892868,2.000000,0.892868
189,3.720602,3.539452,0.181149
190,2.789533,1.380211,1.409322
191,2.523761,2.273233,0.250528
192,1.805463,2.579784,-0.774320
193,2.355631,0.633468,1.722162
194,4.841527,6.079181,-1.237655
195,5.441632,5.023952,0.417680
196,4.841522,6.232234,-1.390711
197,4.907689,3.247973,1.659716
198,5.087453,6.302547,-1.215094
199,5.545176,4.598572,0.946604
200,4.808559,4.812913,-0.004354
201,4.835470,3.562293,1.273177
202,5.540274,6.806180,-1.265906
203,4.907676,5.782473,-0.874796
204,5.468494,6.054958,-0.586464
205,6.139516,6.151247,-0.011732
206,5.573140,3.903633,1.669508
207,4.381992,6.501059,-2.119067
208,5.315007,4.892762,0.422245
209,6.779103,7.068186,-0.289083
210,4.904127,3.480007,1.424120
211,4.307903,4.336460,-0.028557
212,4.997915,5.000000,-0.002085
213,5.641209,6.000000,-0.358791
214,3.581551,5.445604,-1.864053
215,2.116105,1.778151,0.337954
216,2.900487,2.400538,0.499949
217,4.597909,3.000000,1.597909
218,4.499017,3.653213,0.845804
219,4.715638,5.000000,-0.284362
220,5.402181,5.149219,0.252962
221,3.329134,4.101747,-0.772613
222,5.827627,6.255273,-0.427645
223,5.733582,6.361728,-0.628146
224,6.430777,6.421604,0.009173
225,6.532922,6.176091,0.356831
226,6.293599,6.113943,0.179656
227,6.334878,6.313867,0.021011
228,6.237820,6.544068,-0.306248
229,6.158978,5.993877,0.165102
230,6.308011,6.544068,-0.236057
231,6.058627,6.187521,-0.128894
232,6.067953,6.526985,-0.459032
233,6.358512,6.100371,0.258141
234,4.680510,5.806180,-1.125670
235,5.734449,5.093422,0.641027
236,4.705791,3.963788,0.742004
238,6.891296,7.146128,-0.254832
241,6.200068,6.531479,-0.331411
242,6.146618,4.472025,1.674594
243,5.818342,5.315970,0.502372
245,3.592256,3.397940,0.194316
246,6.166562,6.109916,0.056646
248,6.299064,6.342817,-0.043753
249,3.023382,2.079181,0.944201
250,5.599941,5.202352,0.397589
252,6.382266,6.477121,-0.094855
253,6.358469,6.137927,0.220542
254,6.358467,6.450711,-0.092244
255,6.286830,6.604226,-0.317396
256,6.646139,6.187521,0.458618
257,6.569193,6.278754,0.290440
258,6.404767,6.518514,-0.113747
259,6.107009,4.342423,1.764586
260,6.252619,5.651762,0.600857
262,6.802423,6.903090,-0.100667
263,5.970505,5.983175,-0.012670
264,6.609126,6.587711,0.021415
265,6.609124,6.584331,0.024793
266,5.283292,5.229426,0.053866
267,5.902551,6.136721,-0.234170
268,6.298668,5.000000,1.298668
269,6.228441,6.531479,-0.303038
272,6.173345,6.305351,-0.132006
273,6.298657,6.477121,-0.178464
274,6.792850,6.894106,-0.101256
276,5.695521,6.530840,-0.835319
277,6.646094,6.397940,0.248154
278,5.714951,5.681241,0.033710
279,6.609094,6.173186,0.435908
280,6.049097,6.591065,-0.541968
281,7.281955,7.074451,0.207504
282,6.167607,6.486487,-0.318880
283,6.435974,6.505150,-0.069176
284,5.701555,5.549003,0.152552
285,6.125746,6.190332,-0.064586
286,6.460619,6.196729,0.263891
287,4.946390,4.968483,-0.022093
288,6.085237,6.568202,-0.482964
289,5.205241,4.913814,0.291427
290,6.298620,6.207581,0.091040
291,6.646064,6.225309,0.420755
292,6.375552,6.491362,-0.115809
293,5.782385,6.209515,-0.427130
294,6.358381,6.230449,0.127932
295,6.220021,6.361728,-0.141707
296,6.205255,5.089905,1.115350
299,6.455546,6.223080,0.232465
301,5.505079,5.802774,-0.297695
302,5.818216,6.397940,-0.579724
303,5.670792,5.603642,0.067150
304,6.032401,6.206826,-0.174425
305,5.820293,6.342423,-0.522130
306,5.407266,6.301030,-0.893764
307,5.914447,6.505150,-0.590703
308,6.269207,6.176091,0.093116
309,7.093643,7.100371,-0.006727
310,5.665982,5.836197,-0.170216
311,5.336043,6.054709,-0.718666
312,6.993737,6.477121,0.516615
313,5.717277,6.133644,-0.416368
314,5.890425,6.322219,-0.431794
315,5.890423,5.880814,0.009609
316,5.306346,6.477121,-1.170775
317,5.686013,4.602060,1.083953
318,5.873436,6.025306,-0.151870
319,5.456252,5.477121,-0.020869
320,5.668933,6.505150,-0.836217
321,5.890410,6.812913,-0.922503
322,5.767108,5.178977,0.588131
323,5.713565,5.365488,0.348077
325,4.774893,4.477121,0.297772
326,5.631992,4.453624,1.178368
327,6.425944,6.086360,0.339585
328,6.108160,6.086360,0.021800
329,6.007343,6.319314,-0.311972
330,6.508700,6.477121,0.031579
333,5.162588,5.187521,-0.024933
334,6.278471,5.528917,0.749554
335,6.032504,6.568202,-0.535698
336,5.622738,5.000000,0.622738
337,5.070962,6.079181,-1.008220
338,5.826925,4.814913,1.012012
340,5.671328,6.384712,-0.713383
341,5.925789,6.342423,-0.416633
343,5.552685,6.278754,-0.726069
345,6.181952,6.356026,-0.174074
346,5.755910,5.671173,0.084737
347,6.124292,6.477121,-0.352829
348,5.032319,5.000000,0.032319
349,5.685246,5.852175,-0.166929
351,6.129284,6.139879,-0.010595
354,5.592420,6.602060,-1.009640
355,6.331356,6.337459,-0.006103
356,6.313429,6.301030,0.012399
357,6.352701,6.397940,-0.045239
358,6.122580,6.454845,-0.332265
359,6.734685,8.146128,-1.411443
360,5.645388,4.582063,1.063325
362,6.734678,5.728256,1.006422
363,6.034992,5.717171,0.317821
364,5.316236,6.049218,-0.732982
365,5.189526,6.396199,-1.206674
366,6.352338,5.550228,0.802110
367,5.558478,5.575072,-0.016595
368,5.895736,6.100026,-0.204290
369,5.946756,4.860338,1.086418
370,6.800764,6.489958,0.310806
372,5.739903,6.356026,-0.616122
373,5.038339,4.705864,0.332476
374,5.470657,4.833147,0.637510
375,5.888932,6.182671,-0.293739
376,6.139396,6.262024,-0.122627
377,5.814241,6.408240,-0.593999
378,6.340995,6.591065,-0.250070
379,6.227605,5.876218,0.351387
380,6.129081,6.104146,0.024935
382,6.057953,6.591065,-0.533111
383,6.531239,5.978181,0.553058
384,6.167010,6.322219,-0.155209
385,6.249708,6.100026,0.149682
386,6.432437,5.675778,0.756659
387,6.221915,6.000000,0.221915
388,5.799316,6.431364,-0.632048
389,6.518548,6.152594,0.365954
390,6.623641,6.732394,-0.108753
391,6.140887,4.491362,1.649525
392,4.869609,4.779019,0.090590
393,6.543905,6.556303,-0.012398
395,6.127494,6.278754,-0.151260
396,6.259523,6.462398,-0.202875
397,6.047916,6.399154,-0.351238
398,5.898331,6.397940,-0.499609
399,5.790968,5.880814,-0.089846
400,5.892671,5.892095,0.000577
401,6.134857,5.716003,0.418854
402,6.012517,6.696837,-0.684320
403,5.282999,5.530481,-0.247483
404,6.507083,6.465829,0.041254
406,6.298372,6.919078,-0.620706
407,5.887411,6.301030,-0.413619
408,6.084208,6.380211,-0.296003
409,6.332989,6.204120,0.128869
410,6.154459,6.301030,-0.146571
412,5.198497,6.255273,-1.056775
413,6.255654,6.322219,-0.066566
415,6.084966,6.318063,-0.233098
416,6.084964,6.368101,-0.283137
417,5.733462,6.378398,-0.644936
418,5.451376,6.326131,-0.874754
419,5.572132,4.354108,1.218023
421,5.492625,5.619093,-0.126469
423,5.779543,5.766785,0.012758
424,6.025852,6.474755,-0.448904
425,5.648364,5.643453,0.004911
428,5.662195,6.227115,-0.564920
430,5.555491,6.079181,-0.523690
431,6.046141,6.387212,-0.341070
434,5.594384,6.008600,-0.414216
435,5.962137,6.113943,-0.151807
436,6.199142,6.222456,-0.023315
437,6.052767,5.276462,0.776306
438,6.269534,6.301030,-0.031496
439,6.188099,5.275104,0.912995
440,5.941103,6.884795,-0.943692
441,6.868894,6.849419,0.019475
442,6.675337,6.797960,-0.122623
443,6.533842,7.505150,-0.971308
444,6.716354,6.517724,0.198630
445,6.212594,6.634981,-0.422387
446,6.481773,6.645275,-0.163502
447,5.143311,6.270679,-1.127368
448,6.558181,6.024896,0.533285
449,6.264483,7.385606,-1.121123
450,6.675320,6.284453,0.390866
451,6.599051,6.501059,0.097991
452,6.391761,6.501059,-0.109298
453,6.481758,6.716003,-0.234246
454,6.466206,6.397940,0.068266
455,6.698417,6.271656,0.426761
456,6.168445,6.269513,-0.101068
457,6.314056,6.322219,-0.008163
458,6.365014,5.337459,1.027555
459,6.360117,6.755875,-0.395758
460,6.360115,6.596047,-0.235932
461,6.266760,6.372912,-0.106152
462,6.248300,4.484300,1.764000
463,6.272560,6.227887,0.044673
465,5.727509,6.079181,-0.351673
466,6.095261,6.397940,-0.302679
467,5.465370,4.742725,0.722645
468,6.068904,6.278754,-0.209850
469,6.185890,6.380211,-0.194322
470,6.263038,5.444669,0.818369
471,6.492099,6.436957,0.055142
472,6.392964,6.063146,0.329818
473,6.325609,6.442480,-0.116870
474,6.432033,6.645324,-0.213291
475,6.184188,5.373500,0.810687
476,5.896247,6.477121,-0.580874
477,5.377853,5.283301,0.094552
480,6.145866,5.845098,0.300768
481,4.973737,5.627980,-0.654243
482,5.862751,6.146128,-0.283377
484,5.950557,6.322219,-0.371662
485,6.402624,6.184691,0.217933
486,6.294164,6.602060,-0.307896
487,6.371778,5.900312,0.471465
488,5.588178,6.108227,-0.520049
489,5.773750,6.385606,-0.611856
490,5.728919,6.585461,-0.856542
491,5.751947,6.271842,-0.519895
492,6.087564,6.401573,-0.314008
494,5.178364,6.176091,-0.997727
495,4.447545,6.176091,-1.728546
496,6.450566,6.301030,0.149536
497,5.969534,5.046885,0.922649
498,6.245827,6.068186,0.177641
499,6.165927,6.181844,-0.015917
500,6.194746,6.322219,-0.127473
501,6.212325,6.855525,-0.643200
502,5.496895,6.342423,-0.845528
503,6.404243,6.447158,-0.042915
504,6.466099,6.491362,-0.025263
505,5.891640,6.322219,-0.430580
507,6.079623,6.357935,-0.278312
508,6.471866,6.309758,0.162108
509,6.053266,5.751510,0.301756
510,5.208518,6.290035,-1.081517
511,6.247400,6.301030,-0.053630
512,6.684794,6.073352,0.611442
514,6.161240,6.186278,-0.025038
515,6.168552,6.301030,-0.132478
516,6.780657,6.477555,0.303102
517,5.362217,5.995635,-0.633418
519,5.150375,6.089905,-0.939530
520,5.736335,5.043755,0.692580
521,5.855000,6.394452,-0.539451
523,5.739458,6.491362,-0.751904
524,5.785521,5.078094,0.707427
525,5.653513,5.120574,0.532939
526,5.152921,5.548758,-0.395837
527,5.442170,5.752048,-0.309878
528,5.177411,5.698970,-0.521559
529,5.344709,5.008600,0.336109
530,5.659370,6.000000,-0.340630
531,5.338691,4.534026,0.804665
533,6.560334,6.552668,0.007666
534,5.183412,6.423246,-1.239834
535,6.146197,6.079181,0.067015
536,6.568018,6.908485,-0.340467
537,7.008919,6.913284,0.095635
539,6.403165,6.657056,-0.253891
540,5.851498,4.615097,1.236401
541,5.998840,6.962369,-0.963530
542,6.169771,6.579784,-0.410013
543,6.044901,5.959041,0.085859
545,6.440236,6.857332,-0.417096
546,5.870688,7.012837,-1.142149
547,5.436790,5.950365,-0.513574
548,7.245784,7.727541,-0.481757
549,6.742040,7.176091,-0.434052
550,6.742037,5.939759,0.802279
552,5.404774,5.136721,0.268053
553,5.145746,6.200303,-1.054557
554,5.213426,5.892095,-0.678668
555,7.572193,6.826075,0.746118
556,6.111719,6.919078,-0.807359
557,6.458270,5.875061,0.583208
558,6.248067,5.176091,1.071976
559,6.492944,6.644044,-0.151100
561,5.544401,6.079181,-0.534780
562,2.567906,3.079181,-0.511275
563,5.790332,6.283301,-0.492969
564,6.532397,6.287802,0.244595
565,6.408004,5.536937,0.871067
566,6.248050,6.301030,-0.052980
567,6.243153,6.472903,-0.229749
568,4.967770,5.000000,-0.032230
569,6.229994,6.531479,-0.301485
570,5.610551,6.033424,-0.422873
571,4.376576,3.662758,0.713818
572,5.951948,6.260548,-0.308600
573,5.865739,5.301030,0.564709
574,5.942467,6.176091,-0.233624
575,5.437634,5.499687,-0.062053
577,5.567348,5.301030,0.266318
578,3.911690,3.911690,-0.000000
579,5.870406,6.324282,-0.453877
580,5.685333,5.720292,-0.034959
581,6.068917,6.367048,-0.298131
582,6.146066,7.204120,-1.058054
583,6.745434,6.012837,0.732597
584,5.084846,5.176091,-0.091246
585,5.865099,6.278982,-0.413883
586,5.153762,6.178977,-1.025215
587,3.584146,4.329194,-0.745049
588,5.084837,6.002166,-0.917329
589,6.573708,6.489396,0.084312
590,4.591215,5.000000,-0.408785
592,5.634998,4.698970,0.936028
593,5.394136,5.294466,0.099670
594,5.990918,5.477121,0.513797
595,6.278815,6.126456,0.152359
596,6.238196,5.000000,1.238196
597,5.821436,4.028164,1.793271
598,6.243087,7.079181,-0.836094
599,5.942414,6.018651,-0.076237
600,6.238188,7.049218,-0.811030
602,5.973342,7.176091,-1.202749
603,5.138609,5.615540,-0.476931
604,6.633519,7.017451,-0.383931
605,4.166942,3.838849,0.328093
606,5.602045,6.278754,-0.676709
607,5.985995,7.079181,-1.093186
608,5.538259,5.181844,0.356415
609,4.900766,5.181844,-0.281078
610,4.857576,4.340444,0.517131
611,3.394444,3.403121,-0.008676
612,5.360685,4.991226,0.369459
613,5.804316,6.342423,-0.538106
614,5.163289,5.447158,-0.283869
615,6.487892,6.741152,-0.253260
616,5.146190,6.350248,-1.204058
617,6.363020,6.361728,0.001292
618,5.730422,4.176091,1.554330
619,5.468286,5.507856,-0.039570
620,6.373775,6.732394,-0.358619
621,6.238143,4.130334,2.107809
622,6.139483,6.290035,-0.150551
623,6.265996,6.204120,0.061876
624,6.105984,6.954243,-0.848259
625,6.871859,7.079181,-0.207322
626,5.539367,6.698970,-1.159603
627,6.297900,6.462398,-0.164498
629,5.865202,6.334454,-0.469252
630,5.791308,5.045323,0.745985
632,6.044710,6.602060,-0.557350
633,6.905072,7.589950,-0.684878
635,5.942337,6.435692,-0.493355
636,6.238111,7.079181,-0.841070
637,6.362977,6.838723,-0.475746
638,6.238107,6.365488,-0.127381
639,6.238104,4.880814,1.357291
640,6.144749,4.752356,1.392394
641,5.444582,6.823546,-1.378964
642,5.605502,6.120574,-0.515072
643,5.343366,6.000000,-0.656634
644,5.946899,6.119317,-0.172418
645,5.140624,5.903090,-0.762466
646,6.215922,6.692847,-0.476925
647,6.633427,6.672098,-0.038670
648,5.722628,6.980912,-1.258284
649,5.562299,7.100371,-1.538072
650,6.994942,7.176091,-0.181150
652,6.063870,6.886491,-0.822620
653,4.175791,3.472756,0.703035
654,6.674284,6.812913,-0.138629
655,6.674282,7.000000,-0.325718
656,5.952204,5.477121,0.475083
657,5.827107,6.161368,-0.334261
658,5.965582,6.397940,-0.432358
659,5.601932,7.041393,-1.439461
660,5.985882,6.861534,-0.875652
661,6.238057,4.740363,1.497695
662,5.205597,4.698970,0.506627
663,5.590415,6.113943,-0.523529
665,6.357588,6.431364,-0.073776
666,6.297816,6.414973,-0.117157
667,6.219225,6.146128,0.073097
668,5.665216,6.531479,-0.866263
670,6.080860,6.361728,-0.280867
671,5.460682,4.778151,0.682531
673,6.164338,6.079181,0.085156
674,5.526845,5.954243,-0.427398
675,5.330487,5.484769,-0.154283
676,5.492885,6.045323,-0.552438
677,5.001163,4.147676,0.853487
678,5.523302,6.397940,-0.874638
681,4.927830,6.079181,-1.151351
682,5.175275,6.079181,-0.903906
683,5.377461,5.775465,-0.398004
684,5.475745,6.106803,-0.631057
685,5.610634,5.681241,-0.070608
686,5.769699,5.444825,0.324874
687,6.520316,6.301898,0.218418
688,6.256812,6.000000,0.256812
689,6.028946,6.018284,0.010661
690,5.939669,5.949878,-0.010209
691,6.770172,6.000000,0.770172
692,6.012486,6.161368,-0.148882
693,6.173973,5.049218,1.124755
695,6.515359,6.315970,0.199389
696,6.402532,6.418301,-0.015769
697,6.342667,6.301030,0.041637
698,5.297045,6.079181,-0.782137
699,6.204393,6.544068,-0.339675
700,6.459804,6.176091,0.283713
701,6.304204,6.342423,-0.038219
702,6.247787,6.579784,-0.331997
703,6.058463,6.000000,0.058463
704,6.451351,6.313593,0.137758
705,6.250688,6.079181,0.171507
706,6.291539,5.623249,0.668289
707,5.951197,6.033424,-0.082227
708,6.149499,6.602060,-0.452561
709,5.590459,6.360057,-0.769599
710,6.144600,6.261427,-0.116827
711,6.203829,6.124635,0.079195
713,6.271725,5.707570,0.564155
714,6.345295,6.322219,0.023075
715,6.280978,6.600973,-0.319995
716,5.901535,5.995429,-0.093894
717,6.051232,6.193125,-0.141893
718,6.138709,5.450757,0.687952
719,6.345284,6.283301,0.061983
721,6.164559,6.230449,-0.065890
722,6.197582,6.278754,-0.081172
723,5.351054,5.599883,-0.248829
724,5.249840,4.153205,1.096635
725,6.124512,7.498311,-1.373798
726,6.539906,6.357935,0.181971
727,5.088067,4.963788,0.124279
728,5.771839,6.220108,-0.448269
729,5.970353,7.495406,-1.525053
730,5.801212,6.096910,-0.295698
731,6.047499,5.149835,0.897664
732,5.889241,6.000000,-0.110759
733,6.165459,5.939809,0.225650
734,5.826835,5.888179,-0.061345
735,5.813127,6.060698,-0.247571
736,5.968649,5.814394,0.154255
737,6.098821,6.060933,0.037888
738,6.349504,6.167317,0.182187
739,6.580749,6.298853,0.281896
740,5.881063,6.079181,-0.198118
741,5.680699,5.663701,0.016998
742,5.162306,6.004321,-0.842016
743,6.256694,6.222716,0.033978
744,6.632983,6.079181,0.553802
745,4.904909,5.786751,-0.881842
746,6.198403,6.176091,0.022312
747,6.086862,6.079181,0.007680
748,6.323317,5.995196,0.328120
749,5.911406,6.079181,-0.167775
750,5.741796,6.000000,-0.258204
751,6.224512,6.015360,0.209152
752,5.334065,5.530200,-0.196135
753,6.028809,6.000000,0.028809
755,5.834698,5.607455,0.227243
756,6.458902,6.103462,0.355441
758,5.734990,4.711807,1.023183
759,5.665805,5.824054,-0.158249
760,6.251654,6.301030,-0.049376
761,6.187053,6.188647,-0.001594
762,6.138880,6.977724,-0.838844
763,6.013077,6.000000,0.013077
764,6.100166,4.103804,1.996362
765,6.058151,6.720573,-0.662422
766,6.312128,6.103804,0.208324
767,6.113646,6.000000,0.113646
768,6.100878,6.000000,0.100878
769,6.022997,5.342423,0.680574
770,5.971655,6.079181,-0.107526
771,5.868227,6.278754,-0.410527
773,5.893989,5.774517,0.119472
774,5.858599,6.377124,-0.518525
775,6.144461,5.938019,0.206442
776,5.536357,6.000000,-0.463643
777,5.508326,6.332236,-0.823910
778,6.107549,6.176091,-0.068543
779,5.892275,6.165244,-0.272970
780,6.999448,6.969416,0.030032
782,6.125629,6.729165,-0.603536
783,6.572962,6.397940,0.175022
784,6.363855,6.426999,-0.063144
785,5.491727,4.778151,0.713576
787,6.083564,6.397940,-0.314376
788,4.574427,3.556303,1.018124
789,6.311646,6.633468,-0.321822
790,5.855046,6.243038,-0.387992
791,5.995982,6.187521,-0.191539
793,5.846798,4.770852,1.075946
794,6.317460,6.397940,-0.080480
795,6.005576,6.419956,-0.414380
796,6.551658,6.819544,-0.267886
797,5.196989,5.128399,0.068590
799,6.198033,6.467904,-0.269871
800,6.533079,6.284656,0.248422
801,6.198029,6.556303,-0.358273
803,5.609788,5.230449,0.379339
804,5.345576,4.728029,0.617547
805,5.504001,4.000000,1.504001
806,5.819221,6.049218,-0.229997
807,5.444227,4.826075,0.618152
808,4.811629,5.760422,-0.948793
809,4.112669,4.041393,0.071276
810,5.071499,5.009876,0.061623
811,5.463366,5.029384,0.433982
812,5.620673,5.544812,0.075861
813,5.180742,5.041393,0.139349
814,5.417351,5.610660,-0.193309
815,4.836108,5.045323,-0.209214
816,4.972534,4.017868,0.954666
817,4.388296,5.961895,-1.573599
818,3.795244,4.022428,-0.227184
819,5.472971,4.468347,1.004624
820,5.803161,5.748188,0.054973
821,4.906354,4.389095,0.517259
822,4.789135,4.178977,0.610158
823,5.664884,5.781037,-0.116152
824,4.972517,4.000000,0.972517
825,5.711189,4.812913,0.898275
826,5.152279,5.689309,-0.537030
827,4.810957,5.851258,-1.040302
828,4.534889,5.189209,-0.654321
829,4.376024,4.049218,0.326806
830,5.605100,4.716003,0.889097
831,4.900291,6.763428,-1.863137
832,5.605096,3.832509,1.772587
833,5.127416,5.079181,0.048235
834,4.811574,3.477121,1.334452
835,4.972493,5.285557,-0.313064
836,5.823529,6.255273,-0.431744
837,5.087075,4.845098,0.241977
838,5.773329,6.079181,-0.305852
839,4.710351,4.404834,0.305517
840,5.732482,4.799823,0.932659
841,5.313882,6.698970,-1.385088
842,4.789092,3.494155,1.294938
845,5.089611,4.544068,0.545543
846,4.929282,3.342423,1.586859
847,3.209271,4.102777,-0.893505
848,4.978743,3.919078,1.059665
849,5.232337,6.000000,-0.767663
850,5.773303,5.736397,0.036907
851,5.430849,4.562174,0.868675
852,5.593764,4.445604,1.148160
853,5.261706,5.477121,-0.215415
854,5.435843,5.064458,0.371385
855,5.507991,7.176091,-1.668100
856,5.945385,6.041393,-0.096008
857,6.041254,5.541579,0.499675
858,4.951958,4.994317,-0.042359
859,5.578177,5.079181,0.498996
860,4.622810,4.542825,0.079985
861,5.647596,6.477121,-0.829525
862,5.473622,5.571709,-0.098087
863,5.825169,6.633468,-0.808299
864,6.463696,6.363048,0.100649
865,4.446754,4.212188,0.234566
866,4.536659,4.972619,-0.435960
868,4.784720,5.073792,-0.289071
869,5.434114,4.704854,0.729261
870,5.319151,5.518514,-0.199363
871,4.784714,4.953663,-0.168949
872,5.664714,4.792392,0.872323
873,4.996906,4.117271,0.879635
874,5.429539,6.397940,-0.968401
875,4.388404,4.568202,-0.179798
876,4.535056,4.357172,0.177883
877,5.332517,5.089905,0.242612
878,4.968867,4.683947,0.284920
879,5.352818,5.903090,-0.550272
880,5.707906,5.390122,0.317784
881,5.874088,5.477121,0.396967
882,6.094371,6.462398,-0.368027
883,5.933871,4.767898,1.165973
884,4.448121,4.743510,-0.295389
885,4.126017,4.643453,-0.517436
886,4.994005,5.811709,-0.817704
887,5.244187,4.887054,0.357132
888,5.193108,3.857332,1.335776
889,3.532958,3.792392,-0.259434
890,4.102494,3.763428,0.339066
891,3.459628,3.544068,-0.084440
